,date,Unnamed: 0,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT,date.1,CRNS,Bare,scaled_stationary_N_Des,scaled_stationary_N_UTS,N0,TDR_pore_swc_g,TDR_tot_swc_g,NewName,ND,doy_x,doy_y,min_temp_x,mean_temp,mean_P_mb,mean_RH,cumulative_GSI,GSI,VPD,year,min_temp_y,max_temp,GDD,cumulative_GDD,Bare_norm,Bare_norm7,VPD_kPa,N0_7,ND_7,VPD_7
328,2024-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,-3.4,0.0916666666666666,687.5,75.93333333333334,8.342857142857143,0.0,147.9827629556043,2024.0,-6.6,1.8,0.0,60.6,,,0.1479827629556043,,,0.2980250419024739
329,2024-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,-7.0,-1.8,690.9,68.66666666666667,8.342857142857143,0.0,167.71764500227076,2024.0,-7.0,6.2,0.5999999999999996,61.2,,,0.16771764500227077,,,0.3085633858960503
330,2024-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,-0.2,4.541666666666667,687.43125,40.36666666666667,8.600000000000001,0.2571428571428572,503.7782201605834,2024.0,-3.8,9.8,2.4000000000000004,63.6,,,0.5037782201605834,,,0.34056638053895255
331,2024-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,-5.0,-0.475,689.5916666666667,76.68333333333334,8.600000000000001,0.0,137.56951509643878,2024.0,-5.0,6.2,0.5999999999999996,64.19999999999999,,,0.13756951509643878,,,0.34053658918624297
332,2024-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,1.8,4.291666666666667,687.2583333333333,50.00833333333333,9.142857142857144,0.5428571428571428,414.9849693615236,2024.0,-2.2,7.0,1.0,65.19999999999999,,,0.4149849693615236,,,0.35833910083051596
333,2024-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,-3.0,0.2499999999999999,690.4187499999999,88.09166666666665,9.142857142857144,0.0,74.07017417626626,2024.0,-3.0,6.6,0.7999999999999998,65.99999999999999,,,0.07407017417626627,,,0.3602443509650616
334,2024-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,1.4,5.641666666666667,696.0812500000001,52.13333333333333,9.62857142857143,0.4857142857142857,436.6220937653404,2024.0,1.4,12.2,3.6,69.59999999999998,,,0.43662209376534045,,,0.375399351102599
335,2024-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,5.8,9.425,698.2645833333332,36.475,10.62857142857143,1.0,750.5109687651768,2024.0,5.8,15.4,5.6,75.19999999999997,,,0.7505109687651769,,,0.40514662380596667
336,2024-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,6.6,10.108333333333333,696.2041666666668,34.25,11.62857142857143,1.0,813.2653403390466,2024.0,6.6,15.8,6.199999999999999,81.39999999999998,,,0.8132653403390466,,,0.44371526695318575
337,2024-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,4.2,8.883333333333333,694.55625,34.21666666666667,12.514285714285716,0.8857142857142858,749.3006945284377,2024.0,4.2,14.2,4.6,85.99999999999997,,,0.7493006945284377,,,0.46700885652599716
338,2024-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,3.8,7.308333333333334,694.9854166666668,37.99166666666667,13.342857142857143,0.8285714285714285,634.5118579315758,2024.0,3.8,12.6,3.8000000000000007,89.79999999999997,,,0.6345118579315758,,,0.4691487981031024
339,2024-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,4.6,9.108333333333333,694.8625000000001,41.55833333333333,14.285714285714288,0.9428571428571428,675.8718455141417,2024.0,4.6,16.2,5.6,95.39999999999996,,,0.6758718455141417,,,0.4796908788025308
340,2024-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0,7.8,11.6,692.3312500000001,26.65833333333333,15.253887998295756,0.9681737125814672,1001.8441197393048,2024.0,6.6,16.6,6.600000000000001,101.99999999999996,,,1.0018441197393049,,,0.5168609043310288
341,2024-06-03,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.5250017153209,,,,,,F1,,155.0,155.0,6.6,10.125,692.0583333333334,36.94166666666667,16.253887998295756,1.0,780.8427358953982,2024.0,5.8,15.0,5.4,107.39999999999998,,,0.7808427358953982,,,0.5206337816593649
342,2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,3.0,8.0,692.0354166666666,65.66666666666667,16.96817371258147,0.7142857142857143,368.31729688585335,2024.0,3.0,14.6,4.800000000000001,112.19999999999996,,,0.36831729688585335,,,0.5363719626543827
343,2024-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,4.2,10.391666666666667,697.0666666666666,50.65,17.853887998295757,0.8857142857142858,622.0891834251938,2024.0,4.2,18.6,6.800000000000001,118.99999999999996,,,0.6220891834251938,,,0.5688270725417344
344,2024-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,9.0,14.316666666666668,698.9104166666666,36.94166666666667,18.813589068759715,0.9597010704639566,1028.9565745153388,2024.0,9.0,22.2,10.6,129.59999999999997,,,1.0289565745153388,,,0.6063398121385026
345,2024-06-07,87.0,2024-06-07,8234.291666666666,0.007792880228737,128.32740969673435,1751.846336089894,0.3150275367853484,1712.9286693761826,0.2663650512695312,4.2095950482337575e-06,698.3125,0.1655625,0.1582708333333333,0.2391875,0.2037291666666666,0.1828460682236252,0.1342270395663095,0.0650466338039395,14.585416666666667,13.285416666666668,11.102083333333333,6.239583333333333,0.0,698.3125,31.495833333333334,15.608333333333334,2024-06-07,0.2663650512695312,,2322.729107950892,2271.129149993831,3953.210371540869,0.1767169669471303,0.2537169669471303,F1,6058.261866316008,159.0,159.0,12.2,15.441666666666668,697.3520833333333,31.258333333333336,19.717952949635382,0.9043638808756675,1206.0355811978636,2024.0,10.2,19.8,10.0,139.59999999999997,,,1.2060355811978636,,,0.682658816860033
346,2024-06-08,88.0,2024-06-08,8375.416666666666,0.0077270223412847,129.42199498979025,1756.0229211581884,0.3111399402663868,1708.5131765238796,0.2701365152994792,5.151287641649053e-06,697.0041666666666,0.1504375,0.1461875,0.231375,0.2003541666666667,0.1712688584970433,0.1209919343927362,0.0586328810879172,15.279166666666669,13.85625,11.583333333333334,6.98125,0.43179998,697.0041666666666,45.83541666666667,13.29375,2024-06-08,0.2701365152994792,,2328.2667373137574,2265.274758793696,3916.839895961848,0.1655278316899795,0.2425278316899795,F1,5967.503790982197,160.0,160.0,7.4,13.083333333333334,696.0354166666666,45.625,20.717952949635382,1.0,818.8630416441729,2024.0,7.4,19.4,8.399999999999999,147.99999999999997,,,0.8188630416441729,,,0.7115072505945079
347,2024-06-09,89.0,2024-06-09,8442.479166666666,0.0076961129105044,129.93999833379206,1762.5606068438403,0.3051567272811784,1714.6727820904837,0.2650299072265625,5.170910019148262e-06,697.6708333333332,0.1456875,0.1378333333333333,0.2240833333333333,0.1969583333333333,0.1649101361445658,0.1137226215710674,0.0551101606983061,15.108333333333334,13.845833333333331,11.902083333333332,7.541666666666667,0.95479995,697.6708333333332,45.29791666666667,13.710416666666667,2024-06-09,0.2650299072265625,,2336.9348907515705,2273.441625286668,3905.38709288042,0.1593822572255921,0.2363822572255921,F1,5945.900886636761,161.0,161.0,9.0,13.516666666666666,696.6729166666668,45.09166666666667,21.717952949635382,1.0,850.61157545833,2024.0,9.8,21.8,10.8,158.79999999999998,,,0.85061157545833,,,0.7669744935432268
348,2024-06-10,90.0,2024-06-10,8501.208333333334,0.0076695563068258,130.39075592007308,1768.9862025593768,0.299085177983257,1719.5848921703307,0.2610422770182292,5.321738803155517e-06,697.5604166666667,0.1339583333333333,0.1305,0.2171458333333333,0.1925,0.1562349559233488,0.103805126307603,0.0503041269457984,15.439583333333331,14.227083333333333,12.408333333333331,8.035416666666666,0.0,697.5604166666667,46.91458333333333,13.333333333333334,2024-06-10,0.2610422770182292,,2345.4544269100406,2279.954468810025,3883.027492104849,0.1509978738406661,0.2279978738406661,F1,5902.330280452817,162.0,162.0,9.0,13.125,696.5458333333332,46.73333333333333,22.717952949635382,1.0,804.3595738553324,2024.0,7.8,19.4,8.6,167.39999999999998,,,0.8043595738553324,,,0.7932414564067977
349,2024-06-11,91.0,2024-06-11,8525.416666666666,0.007658865390176,130.57509521870512,1778.560881766096,0.2909263301050546,1728.1546578055747,0.2546793619791667,5.403405592572724e-06,698.475,0.123375,0.1232916666666666,0.2106666666666666,0.1884375,0.1481668560159865,0.0945816473047428,0.045834414561201,17.125531914893617,15.354166666666666,12.864583333333334,8.45,0.5643,698.475,49.95625,12.922916666666666,2024-06-11,0.2546793619791667,,2358.14925386751,2291.3169060736304,3868.796216851833,0.1432002211019059,0.2202002211019059,F1,5872.862913720998,163.0,163.0,7.4,12.725,697.5124999999999,49.75,23.717952949635382,1.0,739.1974264483731,2024.0,7.4,20.2,8.8,176.2,,,0.7391974264483732,,,0.7924333462413118
350,2024-06-12,92.0,2024-06-12,8568.0625,0.0076395845949741,130.90240518868407,1795.217181482957,0.2761857337277051,1751.6808809426882,0.2368151346842447,4.604826481713738e-06,699.6354166666666,0.1104166666666666,0.1145625,0.2039375,0.1842708333333333,0.1386540926948491,0.0837066242188706,0.0405643613248212,17.814583333333335,16.26875,13.9375,8.972916666666666,0.0,699.6354166666666,35.93958333333333,15.210416666666667,2024-06-12,0.2368151346842447,,2380.233423800736,2322.509735122032,3861.732544700929,0.1340063308655497,0.2110063308655497,F1,5879.85889857875,164.0,164.0,10.2,14.991666666666667,698.6875,35.71666666666667,24.65680751369092,0.9388545640555374,1095.6653950222806,2024.0,10.2,21.4,10.8,187.0,,,1.0956653950222806,,,0.8126047787186855
351,2024-06-13,93.0,2024-06-13,8684.083333333334,0.0075882853912281,131.7862538328607,1817.2059771001088,0.2587671207688014,1783.3465072608203,0.2157885233561197,3.516117448614789e-06,700.525,0.0970625,0.105625,0.1959166666666666,0.1797291666666666,0.1286052736996051,0.0722187804799006,0.0349973342392203,18.55208333333333,16.71875,14.3,9.49375,0.0,700.525,23.91875,17.29375,2024-06-13,0.2157885233561197,,2409.387816270305,2364.494394652608,3861.05423488619,0.124294353837592,0.201294353837592,F1,5904.687064523227,165.0,165.0,13.4,17.099999999999998,699.6437500000001,23.741666666666664,25.473347985038668,0.8165404713477499,1487.0704916872005,2024.0,13.4,23.8,13.6,200.6,,,1.4870704916872004,,,0.8653026213728828
352,2024-06-14,94.0,2024-06-14,8691.25,0.0075854577301996,131.83888187807636,1826.784264567812,0.2517384180034923,1780.357917850802,0.2180773417154947,4.8370551554783e-06,699.9958333333334,0.083625,0.0960625,0.1881041666666666,0.1750624999999999,0.1183632893707216,0.0605101094805645,0.0293232939170513,16.220833333333335,16.0,14.777083333333332,9.983333333333333,0.0,699.9958333333334,44.975,12.872916666666669,2024-06-14,0.2180773417154947,,2422.087427330492,2360.5318989294638,3830.355766094247,0.1143956864847521,0.1913956864847521,F1,5808.187947348955,166.0,166.0,7.0,12.658333333333331,698.93125,44.78333333333333,26.473347985038668,1.0,808.7158813290371,2024.0,6.2,15.8,6.0,206.6,,,0.808715881329037,,,0.8777457659012728
353,2024-06-15,95.0,2024-06-15,8868.6875,0.0075090081511291,133.17895056203713,1841.0181394262247,0.241384125999303,1790.5885127041313,0.2115160624186197,5.21754379034066e-06,696.9479166666666,0.0801666666666666,0.0905208333333333,0.1803333333333333,0.1712708333333333,0.1132466498775811,0.0546607499693961,0.0264886851277946,14.836170212765955,13.979166666666666,12.802083333333334,10.022916666666667,0.78639996,696.9479166666666,55.46666666666667,10.75625,2024-06-15,0.2115160624186197,,2440.959764915967,2374.09638798763,3833.743592907855,0.1094505595756854,0.1864505595756855,F1,5796.713436070729,167.0,167.0,5.8,10.566666666666666,695.8666666666667,55.25,27.473347985038668,1.0,570.731369493458,2024.0,5.8,19.0,7.4,214.0,,,0.570731369493458,,,0.8702357318997954
354,2024-06-16,96.0,2024-06-16,9031.354166666666,0.007441324669153,134.39327074614206,1844.0678959090783,0.2393971968784861,1807.9333367301413,0.2012812296549479,3.700575450250341e-06,694.0854166666667,0.0738958333333333,0.0847916666666666,0.1740208333333333,0.1661875,0.1072332366311388,0.047786195681407,0.0231572653424747,16.65531914893617,14.9375,13.010416666666666,9.835416666666667,0.0,694.0854166666667,29.735416666666666,15.064583333333331,2024-06-16,0.2012812296549479,,2445.003360526468,2397.093455029149,3808.277166258533,0.1036387192652266,0.1806387192652266,F1,5798.143107841027,168.0,168.0,10.6,14.858333333333334,693.0875,29.525,28.382433932598605,0.909085947559938,1190.9249678081987,2024.0,10.6,22.2,11.4,225.4,,,1.1909249678081988,,,0.8837415067618594
355,2024-06-17,97.0,2024-06-17,9458.666666666666,0.0072713068067578,137.53582946392535,1867.044895535861,0.2236172160916125,1838.1077061568487,0.1846402486165364,2.9178249051650696e-06,690.18125,0.0634166666666666,0.0769166666666666,0.1677291666666666,0.1613541666666666,0.098973360247449,0.03834347716454,0.0185813091456839,18.174468085106383,16.566666666666666,14.354166666666666,10.052083333333334,0.0,690.18125,22.025,15.314583333333331,2024-06-17,0.1846402486165364,,2475.46798790105,2437.100894458974,3810.2373845879656,0.0956557185036313,0.1726557185036313,F1,5815.694902323141,169.0,169.0,9.8,15.083333333333334,689.2729166666667,21.808333333333334,29.24474347456317,0.862309541964563,1340.6094657133983,2024.0,9.8,21.4,10.6,236.0,,,1.3406094657133982,,,0.9237248446060022
356,2024-06-18,98.0,2024-06-18,9561.791666666666,0.0072322018048292,138.28218529471852,1883.56491385995,0.2130660813475083,1848.3092345571624,0.1793556213378906,3.534710646676372e-06,689.6999999999999,0.0546666666666666,0.0692916666666666,0.1601458333333333,0.1570625,0.091198664172785,0.0294554184119648,0.014274141940219,17.49148936170213,16.166666666666668,14.43125,10.433333333333334,0.0,689.6999999999999,39.75833333333333,10.4,2024-06-18,0.1793556213378906,,2497.371465754529,2450.626845036285,3799.369494005642,0.088141634538916,0.165141634538916,F1,5770.567373471076,170.0,170.0,1.4,10.225,688.7104166666667,39.56666666666667,29.730457760277453,0.4857142857142857,753.3620580629668,2024.0,1.4,16.2,5.6,241.6,,,0.7533620580629667,,,0.951228041832939
357,2024-06-19,99.0,2024-06-19,9258.166666666666,0.0073493566394713,136.07193372272243,1880.109973595884,0.2155723580254267,1840.361274581198,0.1839612325032552,4.011868705154915e-06,695.24375,0.048125,0.063625,0.1531875,0.1534791666666666,0.0850771991382945,0.0224573389557543,0.0108828616647263,15.30888888888889,15.04375,14.00625,10.59375,0.0,695.24375,39.79375,10.9,2024-06-19,0.1839612325032552,,2492.7906471334795,2440.088844296902,3756.378095457607,0.0822253643960708,0.1592253643960708,F1,5682.556493847322,171.0,171.0,7.0,10.7,694.1041666666666,39.59166666666667,30.730457760277453,1.0,777.3132228583092,2024.0,7.4,17.4,7.399999999999999,249.0,,,0.7773132228583093,,,0.9623154732210185
358,2024-06-20,100.0,2024-06-20,8977.625,0.0074636234666966,133.99252423814826,1862.626897012399,0.2264706687350487,1803.7278245231184,0.2035242716471354,6.050141062186992e-06,698.6916666666666,0.0457291666666666,0.0603749999999999,0.1470833333333333,0.1494166666666666,0.0814431419073192,0.0183028724828606,0.0088696006989314,15.187234042553191,14.397916666666667,13.272916666666667,10.50625,0.9403,698.6916666666666,59.61041666666667,11.322916666666666,2024-06-20,0.2035242716471354,,2469.610274494385,2391.5174718987464,3699.840304397631,0.0787131227722323,0.1557131227722323,F1,5533.097427264713,172.0,172.0,7.4,11.116666666666667,697.5020833333333,59.40833333333333,31.730457760277453,1.0,536.9989432986159,2024.0,5.4,17.8,6.600000000000001,255.6,,,0.536998943298616,3842.017832331173,5838.311884955552,0.927175642419824
359,2024-06-21,101.0,2024-06-21,8689.5,0.0075862828645686,131.82522156422698,1829.341618656253,0.2501739301627058,1763.5908554423834,0.2290013631184896,6.902757846848431e-06,699.8208333333333,0.0588333333333333,0.0581875,0.1425624999999999,0.147,0.0844876317908651,0.0217833435773845,0.0105562424477338,13.795744680851064,13.452083333333334,12.677083333333334,10.35,9.620299,699.8208333333333,78.91875,9.060416666666669,2024-06-21,0.2290013631184896,,2425.4781589592817,2338.300871522237,3651.523552991485,0.0816555596720154,0.1586555596720154,F1,5440.15425123896,173.0,173.0,5.4,8.841666666666667,698.5812500000001,78.75,32.73045776027745,1.0,241.3655971768526,2024.0,4.2,14.6,4.800000000000001,260.4,,,0.24136559717685258,3820.4687738633597,5794.161341021477,0.8582706435611804
360,2024-06-22,102.0,2024-06-22,8473.333333333334,0.0076826538510797,130.17399835328018,1777.683487874392,0.292720042538891,1719.9267564309648,0.2616170247395833,6.211965504199675e-06,700.4916666666667,0.1258541666666666,0.0596041666666666,0.19925,0.1453124999999999,0.1228619828245081,0.0656530309971215,0.0318155617466239,14.4875,13.53125,12.310416666666669,10.191666666666666,11.989699,700.4916666666667,65.21875,10.933333333333332,2024-06-22,0.2616170247395833,,2356.985939317932,2280.407738056753,3749.458392239138,0.1187435812472786,0.1957435812472786,F1,5648.564295083404,174.0,174.0,4.2,10.75,699.3291666666668,65.00833333333334,33.61617204599174,0.8857142857142858,451.7627798973578,2024.0,4.6,19.4,7.199999999999999,267.6,,,0.4517627798973578,3808.51295216888,5771.379948457276,0.8320491962935508
361,2024-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,8.2,13.083333333333334,700.7645833333332,48.91666666666666,34.61617204599174,1.0,769.2920222649471,2024.0,9.4,21.4,10.4,277.99999999999994,,,0.7692920222649472,,,0.8262406567797378
362,2024-06-24,103.0,2024-06-24,8557.479166666666,0.0076443691939256,130.82117634790254,1787.3567629199565,0.2832269938435339,1732.9805862118153,0.2507476806640625,5.811102643166841e-06,700.4833333333332,0.1067916666666666,0.0685208333333333,0.1758958333333333,0.1409791666666666,0.1128984854407978,0.0542627272119829,0.0262958026755649,16.400000000000002,15.03125,13.254166666666668,10.2875,0.0,700.4833333333332,45.10833333333333,15.197916666666666,2024-06-24,0.2507476806640625,,2369.811492024625,2297.7154834780167,3720.232798298007,0.1091140658032738,0.1861140658032738,F1,5606.843105360022,176.0,176.0,10.6,15.016666666666666,699.4479166666666,44.90833333333333,35.603511972802714,0.987339926810976,940.5122342048768,2024.0,10.6,21.0,10.8,288.79999999999995,,,0.9405122342048768,,,0.8359658468047052
363,2024-06-25,104.0,2024-06-25,8691.25,0.0075853241708449,131.8396499138569,1802.3616279942737,0.2713738669349596,1751.3247433179877,0.2380053202311197,5.399446455254029e-06,700.6979166666666,0.0897291666666666,0.0683541666666666,0.1670416666666666,0.1393958333333333,0.1042843831610391,0.0444150564570208,0.0215236059893425,17.18913043478261,15.947916666666666,13.9625,10.55625,0.0,700.6979166666666,41.65,15.677083333333334,2024-06-25,0.2380053202311197,,2389.706066195315,2322.037541179968,3706.631648143684,0.1007887129934471,0.1777887129934471,F1,5589.766439912864,177.0,177.0,10.6,15.458333333333334,699.6895833333333,41.46666666666667,36.56350120954806,0.959989236745341,1028.0344424149089,2024.0,11.8,22.6,12.200000000000005,300.99999999999994,,,1.0280344424149088,,,0.8565970622308863
364,2024-06-26,105.0,2024-06-26,8602.1875,0.0076243308380813,131.16331586865593,1822.2711028132,0.2555299746044782,1764.314245562209,0.2284037272135416,6.080226135211553e-06,701.28125,0.0750851063829787,0.0654680851063829,0.1587446808510638,0.1369574468085106,0.095776716320622,0.0346890630549918,0.0168103743391072,18.251063829787235,16.925531914893618,14.857446808510636,10.91063829787234,0.0,701.28125,42.677083333333336,16.820833333333333,2024-06-26,0.2284037272135416,,2416.1035393830334,2339.2599963342186,3701.2907464346895,0.0925662278482023,0.1695662278482023,F1,5552.182664667255,178.0,178.0,10.6,16.599999999999998,700.3041666666667,42.458333333333336,37.50504820326252,0.9415469937144598,1087.049620113729,2024.0,10.2,23.0,11.6,312.6,,,1.087049620113729,,,0.8559816497374183
365,2024-06-27,106.0,2024-06-27,8609.8125,0.007621307351662,131.2193869023258,1813.2158173258545,0.2623520044220475,1742.3709130827694,0.2442105611165364,7.537575540796106e-06,697.975,0.0673617021276595,0.0628085106382978,0.1513404255319148,0.1348936170212766,0.0901852681547204,0.0282969006690608,0.0137127224257789,16.906666666666666,15.806382978723404,14.319148936170214,11.17659574468085,1.7404,697.975,67.04375,13.045833333333334,2024-06-27,0.2442105611165364,,2404.097363527902,2310.1658822983954,3651.774758652313,0.0871622081155398,0.1641622081155398,F1,5430.181653478818,179.0,179.0,8.6,12.926530612244898,696.8448979591838,66.88163265306122,38.50504820326252,1.0,493.6583863624202,2024.0,6.6,20.2,8.399999999999999,320.99999999999994,,,0.49365838636242015,,,0.7850236422142197
366,2024-06-28,107.0,2024-06-28,8830.208333333334,0.0075263962835798,132.883576908513,1780.0845886268623,0.2896443834115269,1714.928430499259,0.2653656005859375,7.04247645150744e-06,695.8979166666667,0.0679787234042553,0.0610851063829787,0.146063829787234,0.1337021276595744,0.088589105367641,0.0264721619919481,0.012828451202175,16.153191489361703,15.625531914893616,14.359574468085103,11.259574468085107,5.6584997,695.8979166666667,72.85625,10.660416666666666,2024-06-28,0.2653656005859375,,2360.1694985685303,2273.7805830983384,3576.20098236912,0.0856195495873751,0.1626195495873751,F1,5329.284191050104,180.0,180.0,5.0,10.45,694.7958333333332,72.66666666666667,39.50504820326252,1.0,345.8995184416788,2024.0,5.0,17.0,6.0,326.99999999999994,,,0.3458995184416788,,,0.7519653305794085
367,2024-06-29,108.0,2024-06-29,8538.895833333334,0.0076529126614811,130.67774746353015,1815.8866431407,0.261105681304119,1754.238972238484,0.2360369364420572,6.503419057001002e-06,700.0395833333333,0.075,0.0603829787234042,0.1411914893617021,0.1319361702127659,0.0897811327185948,0.0278348916765823,0.0134888321437242,16.77608695652174,15.68936170212766,14.197872340425532,11.287234042553193,4.0622997,700.0395833333333,58.85833333333333,13.21875,2024-06-29,0.2360369364420572,,2407.6385444720336,2325.9014441955587,3654.873837150022,0.0867716195226222,0.1637716195226222,F1,5468.230411087828,181.0,181.0,7.4,13.05,698.9333333333334,58.65,40.50504820326252,1.0,621.3568047095844,2024.0,7.4,21.4,9.4,336.3999999999999,,,0.6213568047095843,,,0.7555814330948462
368,2024-06-30,109.0,2024-06-30,8420.020833333334,0.0077064911362299,129.766367928867,1808.9328118206151,0.2657090778057155,1741.809427200138,0.2445208231608072,7.14163379267523e-06,702.3395833333334,0.0702553191489361,0.0590212765957446,0.1368936170212766,0.1301063829787234,0.0864442126967994,0.0240201134625486,0.0116401846407081,17.827272727272728,16.885106382978723,14.95531914893617,11.425531914893616,0.6612,702.3395833333334,57.90416666666667,14.44375,2024-06-30,0.2445208231608072,,2398.4186339774906,2309.421422252772,3621.98324761809,0.0835465549044669,0.1605465549044669,F1,5392.030691357344,182.0,182.0,10.6,14.241666666666667,701.2729166666667,57.725,41.50504820326252,1.0,686.4819577735625,2024.0,8.6,21.0,9.8,346.19999999999993,,,0.6864819577735625,,,0.7195497895209435
369,2024-07-01,110.0,2024-07-01,8416.041666666666,0.0077086080471405,129.7340374777199,1758.951742595111,0.309221281185257,1683.7766439191166,0.2929178873697917,8.268241284246568e-06,699.7416666666667,0.0909148936170212,0.0568936170212765,0.1324893617021276,0.1287446808510638,0.0924713975415013,0.030910411488077,0.0149792338659213,15.27391304347826,15.502127659574468,14.791489361702128,11.685106382978724,6.2922997,699.7416666666667,82.68333333333334,11.147916666666667,2024-07-01,0.2929178873697917,,2332.1499881807918,2232.4772107855183,3554.913847984742,0.0893717051815993,0.1663717051815993,F1,5268.723702194553,183.0,183.0,7.8,10.966666666666669,698.5479166666668,82.50833333333334,42.50504820326252,1.0,229.1073121384759,2024.0,6.6,16.2,6.399999999999999,352.5999999999999,,,0.22910731213847588,,,0.6401567785513061
370,2024-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,5.4,9.695238095238096,696.302380952381,81.35238095238095,43.50504820326252,1.0,224.3511720346864,2024.0,5.4,15.8,5.600000000000001,358.19999999999993,,,0.2243511720346864,,,0.6023702866921432
371,2024-07-03,111.0,2024-07-03,8721.354166666666,0.007572450004501,132.06644268501373,1784.2111814594964,0.2868454091620369,1740.305943238671,0.2462615966796875,4.675903409848737e-06,698.725,0.1574680851063829,0.0784468085106382,0.1303829787234042,0.126531914893617,0.1238034200820242,0.0667292852424719,0.0323371162411835,15.3,14.889361702127658,13.891489361702128,11.491489361702127,2.0263999,698.725,43.28125,12.402083333333332,2024-07-03,0.2462615966796875,,2365.640844480304,2307.427990586595,3767.8117734771354,0.1196534610075358,0.1966534610075357,F1,5722.661534229,185.0,185.0,8.6,12.2,697.5749999999999,43.10833333333333,44.50504820326252,1.0,808.5262870545729,2024.0,8.6,18.6,8.600000000000001,366.8,,,0.8085262870545729,,,0.6045997912775906
372,2024-07-04,112.0,2024-07-04,8813.104166666666,0.0075328090253867,132.7600268910372,1821.2623497974707,0.2563092869300634,1786.1575518656043,0.214447021484375,3.637028518339409e-06,700.0416666666666,0.1251914893617021,0.0793617021276595,0.1304255319148936,0.1248085106382978,0.1117768038803016,0.0529804170720588,0.0256743931714573,15.068888888888887,14.73404255319149,13.829787234042554,11.48936170212766,0.0,700.0416666666666,33.66875,12.13125,2024-07-04,0.214447021484375,,2414.7660590663536,2368.2214881726104,3784.990197063969,0.108029983628704,0.185029983628704,F1,5768.811332126463,186.0,186.0,5.8,11.916666666666666,698.90625,33.458333333333336,45.49624403094617,0.9911958276836516,928.1733514123148,2024.0,5.8,18.2,7.0,373.8,,,0.9281733514123148,,,0.6325408204285691
373,2024-07-05,113.0,2024-07-05,8833.645833333334,0.0075238339252842,132.91589532327674,1838.3279232331768,0.2437039880067203,1807.2740821476727,0.2019996643066406,3.1862478201847217e-06,701.3166666666666,0.1017234042553191,0.0749148936170212,0.1292553191489361,0.1236170212765957,0.1011429214076289,0.0408237267940816,0.0197832420044911,14.795454545454543,14.612765957446808,13.693617021276596,11.436170212765957,0.0,701.3166666666666,31.45208333333333,11.202083333333334,2024-07-05,0.2019996643066406,,2437.3928747558284,2396.2193659171626,3763.53754985725,0.0977525547744796,0.1747525547744796,F1,5739.135439647569,187.0,187.0,5.0,10.880851063829788,700.1617021276595,31.106382978723403,46.49624403094617,1.0,897.2384428973324,2024.0,5.0,17.0,6.0,379.8,,,0.8972384428973325,,,0.6793888808371749
