,date,Unnamed: 0,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT,date.1,CRNS,Bare,scaled_stationary_N_Des,scaled_stationary_N_UTS,N0,TDR_pore_swc_g,TDR_tot_swc_g,NewName,ND,doy_x,doy_y,min_temp_x,mean_temp,mean_P_mb,mean_RH,cumulative_GSI,GSI,VPD,year,min_temp_y,max_temp,GDD,cumulative_GDD,Bare_norm,Bare_norm7,VPD_kPa,N0_7,ND_7,VPD_7
199,2024-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2024-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2024-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2024-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2024-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2024-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2024-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2024-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2024-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2024-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2024-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2024-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2024-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2024-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2024-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2024-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2024-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2024-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2024-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2024-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2024-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2024-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2024-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2024-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2024-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2024-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2024-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2024-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2024-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2024-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2024-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2024-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2024-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,-6.2,-1.697674418604651,752.3558139534883,78.85581395348838,0.0,0.0,114.03692621608184,2024.0,-6.2,3.8,0.0,0.0,,,0.11403692621608184,,,
280,2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,-4.6,-0.0583333333333333,761.0104166666666,68.36666666666666,0.0,0.0,192.39767059352704,2024.0,-4.6,6.6,0.7999999999999998,0.7999999999999998,,,0.19239767059352703,,,
281,2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,-6.6,1.2333333333333334,765.1770833333334,61.708333333333336,0.0,0.0,255.73096600900536,2024.0,-6.6,11.0,3.0,3.8,,,0.25573096600900536,,,
282,2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,-2.2,4.241666666666666,760.1291666666666,52.39166666666667,0.0,0.0,393.81542915342334,2024.0,-2.2,14.2,4.6,8.399999999999999,,,0.3938154291534233,,,
283,2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,-1.0,6.358333333333333,753.9958333333334,46.208333333333336,0.1428571428571428,0.1428571428571428,515.626928546053,2024.0,-1.0,13.4,4.199999999999999,12.599999999999998,,,0.5156269285460531,,,
284,2024-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,-5.4,-0.775,749.35,78.39166666666667,0.1428571428571428,0.0,124.72251485755032,2024.0,-7.0,2.6,0.0,12.599999999999998,,,0.12472251485755033,,,
285,2024-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,-10.6,-4.658333333333333,756.2979166666668,72.25,0.1428571428571428,0.0,119.94423646982612,2024.0,-10.6,1.4,0.0,12.599999999999998,,,0.11994423646982612,,,
286,2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,-8.6,-2.45,756.9416666666666,58.125,0.1428571428571428,0.0,213.60413020725528,2024.0,-8.6,4.6,0.0,12.599999999999998,,,0.21360413020725527,,,
287,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,-8.2,-0.8666666666666667,759.8354166666667,54.6,0.1428571428571428,0.0,260.2927153020128,2024.0,-8.2,7.8,1.4000000000000004,13.999999999999998,,,0.2602927153020128,,,
288,2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,-3.4,1.05,761.8708333333334,55.775,0.1428571428571428,0.0,291.479279973684,2024.0,-3.4,6.6,0.7999999999999998,14.799999999999995,,,0.291479279973684,,,
289,2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,-4.6,2.25,763.15625,51.925,0.1428571428571428,0.0,345.3547236556705,2024.0,-4.6,11.4,3.1999999999999997,17.999999999999996,,,0.3453547236556705,,,
290,2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,-1.8,5.275,763.13125,43.21666666666667,0.1714285714285714,0.0285714285714285,504.9165173107498,2024.0,-1.8,15.8,5.4,23.4,,,0.5049165173107498,,,
291,2024-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,0.2,7.216666666666666,762.4208333333332,49.25833333333333,0.4857142857142857,0.3142857142857143,515.9726153061082,2024.0,0.2,15.0,5.0,28.4,,,0.5159726153061082,,,
292,2024-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,-0.2,6.758333333333333,761.6458333333334,45.34166666666667,0.7428571428571429,0.2571428571428572,538.5782055080725,2024.0,-0.2,17.4,6.199999999999999,34.599999999999994,,,0.5385782055080726,,,0.31331948993635855
293,2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,-3.4,4.483333333333333,754.2416666666667,44.1,0.7428571428571429,0.0,470.31253782837257,2024.0,-3.4,11.8,3.4000000000000004,37.99999999999999,,,0.47031253782837257,,,0.33876774790866504
294,2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,-1.8,1.3,757.1750000000001,82.75,0.7714285714285715,0.0285714285714285,115.75851454315811,2024.0,-1.8,7.8,1.4000000000000004,39.39999999999999,,,0.11575851454315811,,,0.3332935224764958
295,2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,-0.6,5.066666666666666,760.0145833333332,62.9,0.9714285714285714,0.1999999999999999,325.1365023221663,2024.0,-0.6,15.4,5.199999999999999,44.6,,,0.3251365023221663,,,0.3382510607845788
296,2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,2.2,6.358333333333333,759.7916666666666,56.975,1.5714285714285714,0.6,412.4216626000422,2024.0,2.2,11.4,3.1999999999999997,47.8,,,0.4124216626000422,,,0.3395800774593373
297,2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,1.0,6.675,760.0625,59.36666666666667,2.0,0.4285714285714285,398.092461077478,2024.0,1.0,13.4,4.199999999999999,52.0,,,0.398092461077478,,,0.33118475835443906
298,2024-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,0.6,4.633333333333334,761.5604166666667,75.96666666666667,2.3714285714285714,0.3714285714285714,204.3396932121786,2024.0,0.6,11.4,3.1999999999999997,55.2,,,0.2043396932121786,,,0.33687169966548386
299,2024-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,-3.4,4.691666666666666,764.69375,60.39166666666667,2.3714285714285714,0.0,338.1416345853011,2024.0,-3.4,15.0,5.0,60.2,,,0.3381416345853011,,,0.35245722810230357
300,2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,-1.0,7.433333333333334,761.3791666666666,48.958333333333336,2.5142857142857142,0.1428571428571428,526.7819801668948,2024.0,-1.0,18.2,6.6,66.8,,,0.5267819801668947,,,0.3748270745279921
301,2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,3.0,9.241666666666667,760.53125,52.45,3.2285714285714286,0.7142857142857143,554.879398052749,2024.0,3.0,19.0,7.0,73.8,,,0.554879398052749,,,0.395868980438759
302,2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,2.6,10.327659574468084,761.1148936170213,41.93191489361702,3.8857142857142857,0.6571428571428571,728.862582568013,2024.0,2.6,18.6,6.800000000000001,80.6,,,0.728862582568013,,,0.42711064490978246
303,2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,1.0,8.133333333333333,756.8937500000001,44.75833333333333,4.314285714285714,0.4285714285714285,598.0184784518443,2024.0,1.0,16.6,5.800000000000001,86.39999999999999,,,0.5980184784518443,,,0.44515805596665203
304,2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,0.6,4.641666666666667,752.7708333333334,72.56666666666666,4.685714285714285,0.3714285714285714,233.38379413986675,2024.0,-0.2,11.0,3.0,89.39999999999999,,,0.23338379413986676,,,0.4257628614544461
305,2024-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,-1.4,1.4,751.888,94.496,4.7714285714285705,0.0857142857142857,37.202085091983086,2024.0,-1.8,3.0,0.0,89.39999999999999,,,0.037202085091983084,,,0.39156496643915145
306,2024-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,0.2,3.085714285714286,757.1964285714286,82.39999999999999,5.0857142857142845,0.3142857142857143,134.180359926637,2024.0,-0.2,6.6,0.7999999999999998,90.2,,,0.13418035992663702,,,0.36267940604047755
307,2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,-0.2,6.461538461538462,759.5884615384615,62.64615384615384,5.342857142857142,0.2571428571428572,360.6189581498924,2024.0,-1.8,12.6,3.8000000000000007,94.0,,,0.3606189581498924,,,0.35484415034915745
308,2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,3.4,7.55,757.63125,55.90833333333333,6.114285714285713,0.7714285714285715,458.6989817594025,2024.0,1.8,15.4,5.199999999999999,99.2,,,0.4586989817594025,,,0.37933989800746065
309,2024-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,0.2,5.491666666666667,756.3666666666667,60.708333333333336,6.428571428571427,0.3142857142857143,354.68826030627423,2024.0,-0.2,13.8,4.4,103.6,,,0.3546882603062742,,,0.38145073786346834
310,2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,-5.0,2.3674418604651164,758.3093023255814,67.31162790697675,6.428571428571427,0.0,236.7991618594411,2024.0,-5.0,11.4,3.1999999999999997,106.8,,,0.2367991618594411,,,0.36890627352485394
311,2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,-1.4,5.758333333333333,757.2145833333334,47.36666666666667,6.5142857142857125,0.0857142857142857,484.0050378390271,2024.0,-1.4,15.8,5.4,112.2,,,0.48400503783902715,,,0.3750428861506789
312,2024-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,-5.0,5.433333333333334,759.69375,55.44166666666666,6.5142857142857125,0.0,400.6024650076283,2024.0,-5.0,17.8,6.4,118.6,,,0.4006024650076283,,,0.3890616555646397
313,2024-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,3.4,10.208333333333334,754.8208333333333,45.25833333333333,7.285714285714284,0.7714285714285715,681.6493454753452,2024.0,3.4,18.6,6.800000000000001,125.4,,,0.6816493454753452,,,0.4135979206282142
314,2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,-3.8,2.7916666666666665,750.8625000000001,70.86666666666666,7.285714285714284,0.0,217.51968774360253,2024.0,-3.8,9.0,2.0,127.4,,,0.21751968774360253,,,0.3915077568836933
315,2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,-3.0,-0.8416666666666667,752.9833333333332,87.3,7.285714285714284,0.0,72.94671990380786,2024.0,-3.0,1.4,0.0,127.4,,,0.07294671990380786,,,0.3570839941587689
316,2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,-7.8,-1.8666666666666665,754.9229166666668,72.41666666666667,7.285714285714284,0.0,146.91930078796867,2024.0,-7.8,2.6,0.0,127.4,,,0.14691930078796867,,,0.3155166168887658
317,2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,-5.0,0.2833333333333334,759.88125,67.01666666666667,7.285714285714284,0.0,205.6544537194792,2024.0,-5.0,7.4,1.2000000000000002,128.6,,,0.20565445371947919,,,0.2874906151221683
318,2024-05-10,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.6303975760164,,,,,,R2,,131.0,131.0,0.2,4.041666666666667,763.8416666666667,71.59166666666667,7.599999999999998,0.3142857142857143,231.71234794465568,2024.0,-0.2,10.6,2.8,131.4,,,0.23171234794465567,,,0.2873712261082246
319,2024-05-11,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.7924540230664,,,,,,R2,,132.0,132.0,-1.4,3.633333333333333,761.4270833333334,77.825,7.685714285714283,0.0857142857142857,175.73913723933242,2024.0,-1.4,8.6,1.7999999999999998,133.20000000000002,,,0.17573913723933243,,,0.2972667298330353
320,2024-05-12,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.3095781187192,,,,,,R2,,133.0,133.0,-0.2,5.133333333333334,758.9060606060607,78.53333333333333,7.94285714285714,0.2571428571428572,189.00609606533868,2024.0,-0.2,11.8,3.4000000000000004,136.60000000000002,0.8861232693084096,,0.1890060960653387,,,0.3011828538429425
321,2024-05-13,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.232404588652,,,,,,R2,,134.0,134.0,0.2,7.625,761.2687500000001,65.98333333333333,8.257142857142854,0.3142857142857143,355.70412236695034,2024.0,0.2,18.2,6.6,143.20000000000002,0.8888703588998287,,0.35570412236695037,,,0.300831794144161
322,2024-05-14,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.3567014516412,,,,,,R2,,135.0,135.0,2.2,8.558333333333334,760.86875,62.98333333333333,8.857142857142854,0.6,412.4589487688298,2024.0,2.2,16.6,5.800000000000001,149.00000000000003,0.8893699083448743,,0.4124589487688298,,,0.2975289346448343
323,2024-05-15,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.3690859165196,,,,,,R2,,136.0,136.0,2.2,7.241666666666667,760.2687500000001,68.25833333333334,9.457142857142854,0.6,323.3223959292504,2024.0,2.2,14.2,4.6,153.60000000000002,0.8935405208412015,,0.3233223959292504,,,0.29528851576076126
324,2024-05-16,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.115476663926,,,,,,R2,,137.0,137.0,-2.2,7.566666666666666,759.9229166666668,57.03333333333333,9.457142857142854,0.0,447.5047833514416,2024.0,-2.2,18.6,6.800000000000001,160.40000000000003,0.8970160788100259,,0.44750478335144156,,,0.31033891729590407
325,2024-05-17,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.8654906409048,,,,,,R2,,138.0,138.0,1.8,10.191666666666666,759.2770833333334,45.80833333333334,9.999999999999996,0.5428571428571428,674.048677158832,2024.0,1.8,20.2,7.6,168.00000000000003,0.9000527533640519,,0.674048677158832,,,0.32391346296160445
