Site ID,CrnsID,Message Date,FI,Jung,DOM,Hour,Min,BV,P1 (mb),P4 (mb),T7 C,H7 %,Rain Tips,E1,N1/Samp,N2/Samp,N3/Samp
273,10277588,2024-09-30 04:30:00 UTC,1.124,146.747,30,4,30,12.7,786.8,788.3,15.4,36.4,0,1801,5852,1992,0
273,10277511,2024-09-30 04:00:00 UTC,1.124,146.747,30,4,0,12.7,786.7,788.3,16.6,34.0,0,1800,5786,1884,0
273,10277440,2024-09-30 03:30:00 UTC,1.124,146.747,30,3,30,12.7,786.6,788.1,15.8,35.6,0,1800,5879,1920,0
273,10277346,2024-09-30 03:00:00 UTC,1.124,146.747,30,3,0,12.7,786.4,787.9,16.6,32.8,0,1800,5808,1993,0
273,10277309,2024-09-30 02:30:00 UTC,1.124,146.747,30,2,30,12.8,786.4,787.8,17.0,32.0,0,1801,5907,2007,0
273,10277217,2024-09-30 02:00:00 UTC,1.124,146.747,30,2,0,12.8,786.4,787.8,17.4,31.6,0,1800,5897,2016,0
273,10277145,2024-09-30 01:30:00 UTC,1.124,146.747,30,1,30,12.8,786.2,787.6,19.8,26.4,0,1800,5863,1954,0
273,10277046,2024-09-30 01:00:00 UTC,1.124,146.747,30,1,0,12.8,786.2,787.5,21.4,24.0,0,1800,5814,1977,0
273,10276984,2024-09-30 00:30:00 UTC,1.124,146.747,30,0,30,13.1,786.2,787.6,23.8,20.8,0,1801,5793,2021,0
273,10276895,2024-09-30 00:00:00 UTC,1.124,146.747,30,0,0,13.1,786.2,787.5,25.8,18.0,0,1800,5764,1990,0
273,10276800,2024-09-29 23:30:00 UTC,1.124,146.747,29,23,30,13.1,786.3,787.6,26.2,18.4,0,1800,5854,2021,0
273,10276709,2024-09-29 23:00:00 UTC,1.124,146.747,29,23,0,13.0,786.3,787.5,27.4,17.2,0,1801,5857,1929,0
273,10276652,2024-09-29 22:30:00 UTC,1.117,147.742,29,22,30,12.9,786.4,787.6,27.4,16.4,0,1800,5848,1913,0
273,10276599,2024-09-29 22:00:00 UTC,1.117,147.742,29,22,0,12.9,786.5,787.7,28.2,16.4,0,1800,5791,1986,0
273,10276526,2024-09-29 21:30:00 UTC,1.117,147.742,29,21,30,13.0,786.7,787.9,28.2,15.2,0,1800,5946,1989,0
273,10276430,2024-09-29 21:00:00 UTC,1.117,147.742,29,21,0,13.0,786.9,788.2,27.8,16.8,0,1801,5805,1968,0
273,10276348,2024-09-29 20:30:00 UTC,1.117,147.742,29,20,30,13.0,787.3,788.6,27.8,18.0,0,1800,5787,1972,0
273,10276265,2024-09-29 20:00:00 UTC,1.117,147.742,29,20,0,13.0,787.8,789.2,27.0,19.2,0,1800,5693,2044,0
273,10276199,2024-09-29 19:30:00 UTC,1.117,147.742,29,19,30,13.1,788.1,789.6,27.0,22.8,0,1801,5663,1895,0
273,10276098,2024-09-29 19:00:00 UTC,1.117,147.742,29,19,0,13.1,788.5,790.0,25.0,24.0,0,1800,5721,1883,0
273,10276037,2024-09-29 18:30:00 UTC,1.117,147.742,29,18,30,13.2,788.8,790.4,24.6,26.4,0,1800,5661,1951,0
273,10275954,2024-09-29 18:00:00 UTC,1.117,147.742,29,18,0,13.2,789.1,790.8,23.0,29.6,0,1800,5712,1952,0
273,10275888,2024-09-29 17:30:00 UTC,1.117,147.742,29,17,30,13.3,789.4,791.1,21.4,33.6,0,1801,5655,1916,0
273,10275789,2024-09-29 17:00:00 UTC,1.117,147.742,29,17,0,13.7,789.7,791.5,19.8,37.2,0,1800,5633,1959,0
273,10275700,2024-09-29 16:30:00 UTC,1.111,148.5,29,16,30,13.8,789.8,791.6,19.0,38.4,0,1800,5764,1894,0
273,10275642,2024-09-29 16:00:00 UTC,1.111,148.5,29,16,0,13.8,789.9,791.7,17.0,41.6,0,1800,5612,1999,0
273,10275565,2024-09-29 15:30:00 UTC,1.111,148.5,29,15,30,13.9,790.0,791.8,15.8,42.4,0,1801,5622,1931,0
273,10275460,2024-09-29 15:00:00 UTC,1.111,148.5,29,15,0,13.2,790.0,791.8,15.0,45.2,0,1800,5639,1878,0
273,10275395,2024-09-29 14:30:00 UTC,1.111,148.5,29,14,30,12.8,789.9,791.6,13.8,49.2,0,1800,5543,1859,0
273,10275312,2024-09-29 14:00:00 UTC,1.111,148.5,29,14,0,12.7,789.8,791.4,11.4,57.2,0,1800,5804,1893,0
273,10275243,2024-09-29 13:30:00 UTC,1.111,148.5,29,13,30,12.6,789.8,791.3,8.6,63.6,0,1801,5667,1933,0
273,10275147,2024-09-29 13:00:00 UTC,1.111,148.5,29,13,0,12.5,789.6,791.1,9.0,60.4,0,1800,5559,1941,0
273,10275077,2024-09-29 12:30:00 UTC,1.111,148.5,29,12,30,12.5,789.5,791.0,9.0,60.0,0,1800,5771,1883,0
273,10274991,2024-09-29 12:00:00 UTC,1.111,148.5,29,12,0,12.5,789.3,790.9,9.8,57.6,0,1800,5706,1841,0
273,10274925,2024-09-29 11:30:00 UTC,1.111,148.5,29,11,30,12.5,789.3,790.8,8.6,62.0,0,1801,5665,1973,0
273,10274828,2024-09-29 11:00:00 UTC,1.111,148.5,29,11,0,12.5,789.1,790.6,9.0,59.6,0,1800,5599,1903,0
273,10274762,2024-09-29 10:30:00 UTC,1.134,145.492,29,10,30,12.5,788.9,790.5,9.8,56.0,0,1800,5609,1923,0
273,10274723,2024-09-29 10:00:00 UTC,1.134,145.492,29,10,0,12.5,788.9,790.5,10.6,53.6,0,1801,5733,1917,0
273,10274604,2024-09-29 09:30:00 UTC,1.134,145.492,29,9,30,12.6,788.8,790.3,11.8,49.6,0,1800,5661,1946,0
273,10274511,2024-09-29 09:00:00 UTC,1.134,145.492,29,9,0,12.6,788.9,790.5,12.6,47.2,0,1800,5635,1985,0
273,10274476,2024-09-29 08:30:00 UTC,1.134,145.492,29,8,30,12.6,789.0,790.6,12.6,47.6,0,1800,5670,1957,0
273,10274389,2024-09-29 08:00:00 UTC,1.134,145.492,29,8,0,12.6,789.1,790.7,13.0,46.0,0,1801,5718,1866,0
273,10274276,2024-09-29 07:30:00 UTC,1.134,145.492,29,7,30,12.6,789.1,790.6,11.8,50.0,0,1800,5775,1933,0
273,10274181,2024-09-29 07:00:00 UTC,1.134,145.492,29,7,0,12.6,789.1,790.7,12.6,47.6,0,1800,5656,1905,0
273,10274116,2024-09-29 06:30:00 UTC,1.134,145.492,29,6,30,12.6,789.1,790.6,13.0,46.0,0,1800,5595,1872,0
273,10274034,2024-09-29 06:00:00 UTC,1.134,145.492,29,6,0,12.6,789.1,790.7,13.8,44.0,0,1801,5817,1934,0
273,10273961,2024-09-29 05:30:00 UTC,1.134,145.492,29,5,30,12.7,789.1,790.6,15.0,41.2,0,1800,5667,1892,0
273,10273865,2024-09-29 05:00:00 UTC,1.134,145.492,29,5,0,12.7,789.0,790.6,16.2,38.0,0,1800,5715,2002,0
273,10273800,2024-09-29 04:30:00 UTC,1.133,145.667,29,4,30,12.7,788.9,790.4,17.0,36.8,0,1801,5690,2009,0
273,10273720,2024-09-29 04:00:00 UTC,1.133,145.667,29,4,0,12.7,788.8,790.3,17.0,37.6,0,1800,5673,1925,0
273,10273685,2024-09-29 03:30:00 UTC,1.133,145.667,29,3,30,12.7,788.7,790.2,17.0,37.2,0,1800,5613,1917,0
273,10273579,2024-09-29 03:00:00 UTC,1.133,145.667,29,3,0,12.7,788.5,790.0,17.8,36.4,0,1800,5719,1965,0
273,10273499,2024-09-29 02:30:00 UTC,1.133,145.667,29,2,30,12.8,788.4,789.8,17.0,34.8,0,1801,5730,1999,0
273,10273438,2024-09-29 02:00:00 UTC,1.133,145.667,29,2,0,12.8,788.2,789.6,17.8,32.0,0,1800,5696,1935,0
273,10273364,2024-09-29 01:30:00 UTC,1.133,145.667,29,1,30,12.8,788.1,789.6,18.2,31.2,0,1800,5638,1987,0
273,10273271,2024-09-29 01:00:00 UTC,1.133,145.667,29,1,0,12.9,788.1,789.4,21.8,27.2,0,1800,5702,1905,0
273,10273187,2024-09-29 00:30:00 UTC,1.133,145.667,29,0,30,13.0,788.2,789.4,25.0,21.2,0,1801,5770,1916,0
273,10273103,2024-09-29 00:00:00 UTC,1.133,145.667,29,0,0,12.9,788.2,789.4,26.2,19.6,0,1800,5592,2007,0
273,10273024,2024-09-28 23:30:00 UTC,1.133,145.667,28,23,30,12.9,788.3,789.5,26.6,18.8,0,1800,5932,1976,0
273,10272924,2024-09-28 23:00:00 UTC,1.133,145.667,28,23,0,12.9,788.3,789.6,27.0,18.4,0,1801,5742,1869,0
273,10272865,2024-09-28 22:30:00 UTC,1.127,146.372,28,22,30,12.9,788.4,789.7,27.4,19.2,0,1800,5618,1907,0
273,10272775,2024-09-28 22:00:00 UTC,1.127,146.372,28,22,0,12.9,788.5,789.7,27.8,20.0,0,1800,5720,1916,0
273,10272702,2024-09-28 21:30:00 UTC,1.127,146.372,28,21,30,12.9,788.7,790.0,27.4,14.8,0,1800,5737,1983,0
273,10272608,2024-09-28 21:00:00 UTC,1.127,146.372,28,21,0,12.9,788.9,790.2,27.4,17.6,0,1801,5635,1910,0
273,10272519,2024-09-28 20:30:00 UTC,1.127,146.372,28,20,30,13.0,789.1,790.5,27.0,18.4,0,1800,5775,1947,0
273,10272470,2024-09-28 20:00:00 UTC,1.127,146.372,28,20,0,13.1,789.5,791.0,26.2,20.0,0,1800,5682,1994,0
273,10272412,2024-09-28 19:30:00 UTC,1.127,146.372,28,19,30,13.1,789.8,791.3,25.8,20.8,0,1801,5678,1953,0
273,10272287,2024-09-28 19:00:00 UTC,1.127,146.372,28,19,0,13.2,790.2,791.8,24.6,25.2,0,1800,5567,1970,0
273,10272245,2024-09-28 18:30:00 UTC,1.127,146.372,28,18,30,13.2,790.5,792.2,23.4,26.8,0,1800,5552,1948,0
273,10272169,2024-09-28 18:00:00 UTC,1.127,146.372,28,18,0,13.2,790.8,792.5,21.4,31.2,0,1800,5639,1905,0
273,10272087,2024-09-28 17:30:00 UTC,1.127,146.372,28,17,30,13.3,790.9,792.7,20.6,31.6,0,1801,5405,1879,0
273,10272004,2024-09-28 17:00:00 UTC,1.127,146.372,28,17,0,13.7,791.0,792.8,19.0,36.0,0,1800,5525,1849,0
273,10271932,2024-09-28 16:30:00 UTC,1.125,146.693,28,16,30,13.8,791.1,792.9,17.8,39.6,0,1800,5501,1956,0
273,10271838,2024-09-28 16:00:00 UTC,1.125,146.693,28,16,0,13.9,791.0,792.9,16.2,40.8,0,1800,5419,1880,0
273,10271763,2024-09-28 15:30:00 UTC,1.125,146.693,28,15,30,13.9,790.9,792.8,15.0,45.2,0,1801,5503,1972,0
273,10271664,2024-09-28 15:00:00 UTC,1.125,146.693,28,15,0,13.2,790.9,792.8,13.8,45.6,0,1800,5541,1897,0
273,10271601,2024-09-28 14:30:00 UTC,1.125,146.693,28,14,30,12.8,790.9,792.7,12.2,49.6,0,1800,5559,1860,0
273,10271514,2024-09-28 14:00:00 UTC,1.125,146.693,28,14,0,12.7,790.8,792.5,10.2,58.4,0,1800,5555,1918,0
273,10271443,2024-09-28 13:30:00 UTC,1.125,146.693,28,13,30,12.6,790.6,792.1,8.6,62.0,0,1801,5510,1905,0
273,10271350,2024-09-28 13:00:00 UTC,1.125,146.693,28,13,0,12.5,790.5,792.0,9.4,58.4,0,1800,5635,1907,0
273,10271281,2024-09-28 12:30:00 UTC,1.125,146.693,28,12,30,12.5,790.3,791.9,7.4,66.0,0,1800,5551,1947,0
273,10271185,2024-09-28 12:00:00 UTC,1.125,146.693,28,12,0,12.5,790.2,791.7,7.4,64.8,0,1799,5596,1963,0
273,10271111,2024-09-28 11:30:00 UTC,1.125,146.693,28,11,30,12.5,790.0,791.5,9.8,57.6,0,1802,5543,1890,0
273,10271020,2024-09-28 11:00:00 UTC,1.125,146.693,28,11,0,12.5,789.9,791.4,9.4,58.0,0,1800,5663,1973,0
273,10270950,2024-09-28 10:30:00 UTC,1.128,146.223,28,10,30,12.5,789.8,791.3,9.4,58.4,0,1800,5561,1987,0
273,10270867,2024-09-28 10:00:00 UTC,1.128,146.223,28,10,0,12.5,789.6,791.1,11.0,52.4,0,1801,5562,1843,0
273,10270794,2024-09-28 09:30:00 UTC,1.128,146.223,28,9,30,12.5,789.5,791.0,10.2,56.0,0,1800,5564,1840,0
273,10270702,2024-09-28 09:00:00 UTC,1.128,146.223,28,9,0,12.6,789.4,791.0,9.0,60.4,0,1800,5694,1931,0
273,10270670,2024-09-28 08:30:00 UTC,1.128,146.223,28,8,30,12.6,789.3,790.9,11.4,51.2,0,1800,5555,1948,0
273,10270576,2024-09-28 08:00:00 UTC,1.128,146.223,28,8,0,12.6,789.4,790.9,11.8,50.0,0,1801,5505,1911,0
273,10270477,2024-09-28 07:30:00 UTC,1.128,146.223,28,7,30,12.6,789.4,790.9,11.0,53.2,0,1800,5530,1971,0
273,10270380,2024-09-28 07:00:00 UTC,1.128,146.223,28,7,0,12.6,789.3,790.8,12.2,50.0,0,1800,5583,1895,0
273,10270316,2024-09-28 06:30:00 UTC,1.128,146.223,28,6,30,12.6,789.3,790.8,13.4,45.6,0,1800,5610,1888,0
273,10270232,2024-09-28 06:00:00 UTC,1.128,146.223,28,6,0,12.6,789.2,790.8,12.6,48.0,0,1801,5574,1871,0
273,10270156,2024-09-28 05:30:00 UTC,1.128,146.223,28,5,30,12.7,789.2,790.7,13.4,45.2,0,1800,5493,1934,0
273,10270064,2024-09-28 05:00:00 UTC,1.128,146.223,28,5,0,12.7,788.9,790.5,14.6,41.2,0,1800,5783,1930,0
273,10269998,2024-09-28 04:30:00 UTC,1.13,146.038,28,4,30,12.7,788.8,790.4,15.0,41.6,0,1801,5601,1946,0
273,10269918,2024-09-28 04:00:00 UTC,1.13,146.038,28,4,0,12.7,788.7,790.2,13.8,43.6,0,1800,5589,1932,0
273,10269843,2024-09-28 03:30:00 UTC,1.13,146.038,28,3,30,12.7,788.7,790.2,17.0,34.8,0,1800,5659,2010,0
273,10269765,2024-09-28 03:00:00 UTC,1.13,146.038,28,3,0,12.7,788.5,790.0,18.2,32.8,0,1800,5651,1929,0
273,10269700,2024-09-28 02:30:00 UTC,1.13,146.038,28,2,30,12.8,788.3,789.8,16.6,36.4,0,1801,5631,1949,0
273,10269631,2024-09-28 02:00:00 UTC,1.13,146.038,28,2,0,12.8,788.0,789.5,18.2,33.2,0,1800,5761,1982,0
273,10269562,2024-09-28 01:30:00 UTC,1.13,146.038,28,1,30,12.8,787.6,789.1,19.8,30.0,0,1800,5677,1946,0
273,10269466,2024-09-28 01:00:00 UTC,1.13,146.038,28,1,0,12.9,787.4,788.8,19.0,32.4,0,1800,5617,1976,0
273,10269385,2024-09-28 00:30:00 UTC,1.13,146.038,28,0,30,13.1,787.4,788.8,20.6,32.4,0,1801,5677,1929,0
273,10269303,2024-09-28 00:00:00 UTC,1.13,146.038,28,0,0,13.1,787.3,788.7,23.0,26.4,0,1800,5545,1936,0
273,10269236,2024-09-27 23:30:00 UTC,1.13,146.038,27,23,30,13.1,787.2,788.6,24.2,24.8,0,1800,5753,2036,0
273,10269137,2024-09-27 23:00:00 UTC,1.13,146.038,27,23,0,13.0,787.0,788.3,27.0,18.4,0,1801,5572,1982,0
273,10269065,2024-09-27 22:30:00 UTC,1.118,147.594,27,22,30,13.1,787.0,788.4,25.0,20.4,0,1800,5833,1958,0
273,10268977,2024-09-27 22:00:00 UTC,1.118,147.594,27,22,0,12.9,787.2,788.4,27.8,17.6,0,1800,5701,2033,0
273,10268900,2024-09-27 21:30:00 UTC,1.118,147.594,27,21,30,12.9,787.1,788.4,27.0,18.4,0,1800,5801,2051,0
273,10268788,2024-09-27 21:00:00 UTC,1.118,147.594,27,21,0,13.0,787.1,788.5,27.4,17.6,0,1801,5824,1925,0
273,10268711,2024-09-27 20:30:00 UTC,1.118,147.594,27,20,30,13.0,787.3,788.7,27.0,19.2,0,1800,5702,1945,0
273,10268622,2024-09-27 20:00:00 UTC,1.118,147.594,27,20,0,13.1,787.5,789.0,26.2,22.0,0,1800,5505,1977,0
273,10268539,2024-09-27 19:30:00 UTC,1.118,147.594,27,19,30,13.1,787.9,789.5,25.4,24.0,0,1801,5637,1937,0
273,10268453,2024-09-27 19:00:00 UTC,1.118,147.594,27,19,0,13.2,788.2,789.8,24.6,23.6,0,1800,5635,1937,0
273,10268383,2024-09-27 18:30:00 UTC,1.118,147.594,27,18,30,13.2,788.5,790.2,22.6,26.8,0,1800,5473,2003,0
273,10268311,2024-09-27 18:00:00 UTC,1.118,147.594,27,18,0,13.3,788.8,790.6,20.6,30.8,0,1800,5584,1937,0
273,10268238,2024-09-27 17:30:00 UTC,1.118,147.594,27,17,30,13.3,789.2,790.9,19.4,32.8,0,1801,5412,1885,0
273,10268151,2024-09-27 17:00:00 UTC,1.118,147.594,27,17,0,13.8,789.4,791.2,18.2,35.6,0,1800,5414,1986,0
273,10268079,2024-09-27 16:30:00 UTC,1.125,146.618,27,16,30,13.8,789.5,791.3,17.0,36.0,0,1800,5563,1928,0
273,10268003,2024-09-27 16:00:00 UTC,1.125,146.618,27,16,0,13.9,789.6,791.4,15.0,42.8,0,1800,5545,1923,0
273,10267933,2024-09-27 15:30:00 UTC,1.125,146.618,27,15,30,13.7,789.6,791.4,12.6,46.4,0,1801,5499,1930,0
273,10267845,2024-09-27 15:00:00 UTC,1.125,146.618,27,15,0,13.3,789.5,791.3,12.2,47.6,0,1800,5646,1878,0
273,10267775,2024-09-27 14:30:00 UTC,1.125,146.618,27,14,30,13.0,789.5,791.3,11.0,53.2,0,1800,5513,1943,0
273,10267696,2024-09-27 14:00:00 UTC,1.125,146.618,27,14,0,12.7,789.5,791.1,9.8,54.0,0,1800,5428,1895,0
273,10267659,2024-09-27 13:30:00 UTC,1.125,146.618,27,13,30,12.6,789.5,791.0,9.0,55.6,0,1801,5414,1954,0
273,10267538,2024-09-27 13:00:00 UTC,1.125,146.618,27,13,0,12.5,789.2,790.7,8.6,57.6,0,1800,5550,1917,0
273,10267470,2024-09-27 12:30:00 UTC,1.125,146.618,27,12,30,12.5,789.1,790.6,7.8,59.2,0,1800,5556,1955,0
273,10267400,2024-09-27 12:00:00 UTC,1.125,146.618,27,12,0,12.5,788.9,790.4,8.2,58.0,0,1800,5664,2048,0
273,10267324,2024-09-27 11:30:00 UTC,1.125,146.618,27,11,30,12.5,788.9,790.4,7.8,60.0,0,1801,5519,1974,0
273,10267215,2024-09-27 11:00:00 UTC,1.125,146.618,27,11,0,12.5,788.8,790.3,8.6,56.8,0,1800,5621,1946,0
273,10267149,2024-09-27 10:30:00 UTC,1.146,144.035,27,10,30,12.5,788.7,790.3,9.4,53.6,0,1800,5633,1925,0
273,10267069,2024-09-27 10:00:00 UTC,1.146,144.035,27,10,0,12.5,788.6,790.1,9.4,53.6,0,1801,5652,1998,0
273,10266999,2024-09-27 09:30:00 UTC,1.146,144.035,27,9,30,12.5,788.5,790.1,9.0,54.8,0,1800,5539,1988,0
273,10266914,2024-09-27 09:00:00 UTC,1.146,144.035,27,9,0,12.6,788.4,790.0,11.0,48.8,0,1800,5396,1991,0
273,10266842,2024-09-27 08:30:00 UTC,1.146,144.035,27,8,30,12.6,788.4,790.0,11.4,48.0,0,1800,5609,1926,0
273,10266767,2024-09-27 08:00:00 UTC,1.146,144.035,27,8,0,12.6,788.5,790.0,11.8,46.0,0,1801,5581,1942,0
273,10266685,2024-09-27 07:30:00 UTC,1.146,144.035,27,7,30,12.6,788.4,789.9,12.2,45.6,0,1800,5619,1893,0
273,10266600,2024-09-27 07:00:00 UTC,1.146,144.035,27,7,0,12.6,788.3,789.9,11.4,48.4,0,1800,5587,1993,0
273,10266538,2024-09-27 06:30:00 UTC,1.146,144.035,27,6,30,12.6,788.4,789.9,11.0,48.8,0,1800,5639,1946,0
273,10266460,2024-09-27 06:00:00 UTC,1.146,144.035,27,6,0,12.7,788.2,789.7,13.8,40.8,0,1801,5627,1928,0
273,10266387,2024-09-27 05:30:00 UTC,1.146,144.035,27,5,30,12.7,788.0,789.6,15.0,38.4,0,1800,5660,1908,0
273,10266309,2024-09-27 05:00:00 UTC,1.146,144.035,27,5,0,12.7,787.9,789.5,15.8,36.0,0,1800,5654,1835,0
273,10266242,2024-09-27 04:30:00 UTC,1.141,144.643,27,4,30,12.7,787.7,789.2,15.4,38.0,0,1801,5644,1886,0
273,10266165,2024-09-27 04:00:00 UTC,1.141,144.643,27,4,0,12.7,787.4,789.0,16.2,35.2,0,1800,5733,1952,0
273,10266092,2024-09-27 03:30:00 UTC,1.141,144.643,27,3,30,12.7,787.3,788.8,16.6,34.8,0,1800,5641,1934,0
273,10266001,2024-09-27 03:00:00 UTC,1.141,144.643,27,3,0,12.7,787.1,788.6,14.6,38.4,0,1800,5715,1942,0
273,10265932,2024-09-27 02:30:00 UTC,1.141,144.643,27,2,30,12.8,786.9,788.4,16.2,31.2,0,1801,5614,1910,0
273,10265853,2024-09-27 02:00:00 UTC,1.141,144.643,27,2,0,12.8,786.6,788.0,17.0,30.4,0,1800,5672,1983,0
273,10265786,2024-09-27 01:30:00 UTC,1.141,144.643,27,1,30,12.8,786.6,788.0,17.0,32.0,0,1800,5579,2041,0
273,10265689,2024-09-27 01:00:00 UTC,1.141,144.643,27,1,0,12.9,786.5,787.9,21.4,22.4,0,1800,5753,2063,0
273,10265623,2024-09-27 00:30:00 UTC,1.141,144.643,27,0,30,13.1,786.5,787.8,23.8,20.8,0,1801,5729,1962,0
273,10265548,2024-09-27 00:00:00 UTC,1.141,144.643,27,0,0,13.0,786.5,787.8,25.4,19.2,0,1800,5644,2005,0
273,10265478,2024-09-26 23:30:00 UTC,1.141,144.643,26,23,30,13.0,786.4,787.7,26.2,17.6,0,1800,5651,2044,0
273,10265427,2024-09-26 23:00:00 UTC,1.141,144.643,26,23,0,13.0,786.4,787.7,26.6,18.4,0,1801,5698,1978,0
273,10265322,2024-09-26 22:30:00 UTC,1.124,146.807,26,22,30,13.0,786.3,787.7,26.2,18.0,0,1800,5656,2080,0
273,10265284,2024-09-26 22:00:00 UTC,1.124,146.807,26,22,0,13.0,786.3,787.8,26.2,17.2,0,1800,5687,1991,0
