Site ID,CrnsID,Message Date,FI,Jung,DOM,Hour,Min,BV,P1 (mb),P4 (mb),T7 C,H7 %,Rain Tips,E1,N1/Samp,N2/Samp,N3/Samp
272,10277979,2024-09-30 07:00:00 UTC,1.13,146.069,30,7,0,12.6,786.6,785.3,11.4,46.4,0,1801,5725,2144,0
272,10277953,2024-09-30 06:30:00 UTC,1.13,146.069,30,6,30,12.7,786.5,785.2,11.8,45.6,0,1800,5687,2078,0
272,10277825,2024-09-30 06:00:00 UTC,1.13,146.069,30,6,0,12.7,786.4,785.0,12.6,43.6,0,1800,5735,2186,0
272,10277749,2024-09-30 05:30:00 UTC,1.13,146.069,30,5,30,12.7,786.4,785.0,13.0,43.2,0,1801,5585,2105,0
272,10277649,2024-09-30 05:00:00 UTC,1.13,146.069,30,5,0,12.7,786.3,784.9,13.4,42.4,0,1800,5527,2081,0
272,10277580,2024-09-30 04:30:00 UTC,1.124,146.747,30,4,30,12.7,786.2,784.8,13.8,42.0,0,1800,5612,2060,0
272,10277503,2024-09-30 04:00:00 UTC,1.124,146.747,30,4,0,12.7,786.1,784.6,14.6,40.8,0,1801,5726,2080,0
272,10277432,2024-09-30 03:30:00 UTC,1.124,146.747,30,3,30,12.8,786.0,784.6,14.6,39.6,0,1800,5656,2066,0
272,10277339,2024-09-30 03:00:00 UTC,1.124,146.747,30,3,0,12.8,785.8,784.4,16.2,36.8,0,1800,5672,2108,0
272,10277266,2024-09-30 02:30:00 UTC,1.124,146.747,30,2,30,12.8,785.7,784.3,17.0,35.6,0,1801,5589,2077,0
272,10277210,2024-09-30 02:00:00 UTC,1.124,146.747,30,2,0,12.8,785.6,784.1,17.4,35.6,0,1800,5684,2121,0
272,10277137,2024-09-30 01:30:00 UTC,1.124,146.747,30,1,30,12.9,785.6,784.1,17.0,34.4,0,1800,5707,2102,0
272,10277038,2024-09-30 01:00:00 UTC,1.124,146.747,30,1,0,12.9,785.3,783.8,18.2,34.8,0,1800,5778,2204,0
272,10276977,2024-09-30 00:34:00 UTC,1.124,146.747,30,0,30,13.1,785.4,783.8,21.8,28.8,0,1790,5619,2100,0
272,10276887,2024-09-30 00:00:00 UTC,1.124,146.747,30,0,0,13.2,785.2,783.7,23.0,23.6,0,1800,5762,2105,0
272,10276831,2024-09-29 23:30:00 UTC,1.124,146.747,29,23,30,13.0,785.4,783.7,22.6,25.6,0,1800,5734,2228,0
272,10276727,2024-09-29 23:00:00 UTC,1.124,146.747,29,23,0,13.0,785.4,783.7,25.8,19.2,0,1801,5868,2124,0
272,10276644,2024-09-29 22:30:00 UTC,1.117,147.742,29,22,30,13.0,785.5,783.7,27.0,17.6,0,1800,5671,2109,0
272,10276563,2024-09-29 22:00:00 UTC,1.117,147.742,29,22,0,13.0,785.5,783.8,27.8,17.6,0,1800,5696,2034,0
272,10276524,2024-09-29 21:30:00 UTC,1.117,147.742,29,21,30,13.1,785.8,784.1,26.6,19.2,0,1801,5662,2182,0
272,10276422,2024-09-29 21:00:00 UTC,1.117,147.742,29,21,0,13.1,786.2,784.5,24.6,20.8,0,1800,5657,2070,0
272,10276340,2024-09-29 20:30:00 UTC,1.117,147.742,29,20,30,13.0,786.4,784.8,25.8,17.6,0,1800,5680,2101,0
272,10276257,2024-09-29 20:00:00 UTC,1.117,147.742,29,20,0,13.0,786.8,785.1,27.4,18.4,0,1801,5613,2171,0
272,10276191,2024-09-29 19:30:00 UTC,1.117,147.742,29,19,30,13.0,787.2,785.6,27.4,16.8,0,1800,5614,2077,0
272,10276091,2024-09-29 19:00:00 UTC,1.117,147.742,29,19,0,13.0,787.6,786.0,27.0,20.4,0,1800,5534,2075,0
272,10276029,2024-09-29 18:30:00 UTC,1.117,147.742,29,18,30,13.1,787.9,786.4,25.0,28.4,0,1800,5484,2084,0
272,10275946,2024-09-29 18:00:00 UTC,1.117,147.742,29,18,0,13.1,788.2,786.7,22.6,32.0,0,1801,5528,2062,0
272,10275880,2024-09-29 17:30:00 UTC,1.117,147.742,29,17,30,13.1,788.3,786.9,22.2,34.8,0,1800,5501,2041,0
272,10275781,2024-09-29 17:00:00 UTC,1.117,147.742,29,17,0,13.2,788.6,787.2,21.0,34.0,0,1800,5505,1972,0
272,10275696,2024-09-29 16:30:00 UTC,1.111,148.5,29,16,30,13.2,788.7,787.5,18.6,38.8,0,1801,5424,2035,0
272,10275634,2024-09-29 16:00:00 UTC,1.111,148.5,29,16,0,13.7,789.0,787.7,16.2,42.8,0,1800,5447,2063,0
272,10275557,2024-09-29 15:30:00 UTC,1.111,148.5,29,15,30,13.8,788.9,787.7,15.4,45.2,0,1800,5365,2025,0
272,10275452,2024-09-29 15:00:00 UTC,1.111,148.5,29,15,0,13.9,788.8,787.7,14.2,49.6,0,1801,5496,2105,0
272,10275387,2024-09-29 14:30:00 UTC,1.111,148.5,29,14,30,13.4,788.7,787.6,11.8,53.6,0,1800,5431,1991,0
272,10275304,2024-09-29 14:00:00 UTC,1.111,148.5,29,14,0,12.6,788.7,787.5,9.8,58.0,0,1800,5405,2045,0
272,10275235,2024-09-29 13:30:00 UTC,1.111,148.5,29,13,30,12.6,788.7,787.4,8.6,63.2,0,1800,5474,2034,0
272,10275139,2024-09-29 13:00:00 UTC,1.111,148.5,29,13,0,12.6,788.6,787.3,6.2,72.4,0,1801,5490,2019,0
272,10275069,2024-09-29 12:30:00 UTC,1.111,148.5,29,12,30,12.6,788.5,787.1,7.4,68.4,0,1800,5514,2040,0
272,10274983,2024-09-29 12:00:00 UTC,1.111,148.5,29,12,0,12.6,788.4,787.1,6.2,72.8,0,1800,5621,2095,0
272,10274917,2024-09-29 11:30:00 UTC,1.111,148.5,29,11,30,12.6,788.2,786.9,6.6,71.2,0,1801,5426,2069,0
272,10274820,2024-09-29 11:00:00 UTC,1.111,148.5,29,11,0,12.6,788.0,786.7,7.4,65.2,0,1800,5511,1971,0
272,10274754,2024-09-29 10:30:00 UTC,1.134,145.492,29,10,30,12.6,787.8,786.5,11.0,53.2,0,1800,5486,2042,0
272,10274665,2024-09-29 10:00:00 UTC,1.134,145.492,29,10,0,12.6,787.9,786.6,9.4,57.6,0,1801,5467,2100,0
272,10274642,2024-09-29 09:30:00 UTC,1.134,145.492,29,9,30,12.6,787.9,786.5,8.6,62.0,0,1800,5605,2063,0
272,10274503,2024-09-29 09:00:00 UTC,1.134,145.492,29,9,0,12.6,788.0,786.7,9.8,56.0,0,1800,5593,2021,0
272,10274431,2024-09-29 08:30:00 UTC,1.134,145.492,29,8,30,12.6,788.0,786.7,11.8,49.2,0,1800,5390,2072,0
272,10274343,2024-09-29 08:04:00 UTC,1.134,145.492,29,8,0,12.6,788.1,786.8,12.2,47.6,0,1801,5394,2114,0
272,10274272,2024-09-29 07:30:00 UTC,1.134,145.492,29,7,30,12.6,788.2,786.8,11.8,49.6,0,1800,5537,2140,0
272,10274174,2024-09-29 07:00:00 UTC,1.134,145.492,29,7,0,12.6,788.3,787.0,9.4,56.4,0,1800,5484,2016,0
272,10274109,2024-09-29 06:30:00 UTC,1.134,145.492,29,6,30,12.6,788.3,787.0,11.0,51.6,0,1801,5536,2056,0
272,10274026,2024-09-29 06:00:00 UTC,1.134,145.492,29,6,0,12.7,788.3,786.9,13.0,45.2,0,1800,5421,2111,0
272,10273953,2024-09-29 05:30:00 UTC,1.134,145.492,29,5,30,12.7,788.3,786.9,13.8,44.0,0,1800,5574,2026,0
272,10273860,2024-09-29 05:00:00 UTC,1.134,145.492,29,5,0,12.7,788.4,787.0,13.0,45.2,0,1801,5500,2070,0
272,10273792,2024-09-29 04:30:00 UTC,1.133,145.667,29,4,30,12.7,788.3,786.9,14.6,41.6,0,1800,5536,2038,0
272,10273712,2024-09-29 04:00:00 UTC,1.133,145.667,29,4,0,12.7,788.2,786.8,15.0,41.6,0,1800,5511,2058,0
272,10273631,2024-09-29 03:30:00 UTC,1.133,145.667,29,3,30,12.7,788.2,786.7,15.0,42.4,0,1800,5524,1987,0
272,10273541,2024-09-29 03:00:00 UTC,1.133,145.667,29,3,0,12.8,788.0,786.5,16.2,39.2,0,1801,5658,2048,0
272,10273493,2024-09-29 02:31:00 UTC,1.133,145.667,29,2,30,12.8,787.8,786.3,16.6,38.8,0,1800,5447,2106,0
272,10273436,2024-09-29 02:00:00 UTC,1.133,145.667,29,2,0,12.8,787.5,786.0,17.4,37.2,0,1800,5515,2058,0
272,10273313,2024-09-29 01:30:00 UTC,1.133,145.667,29,1,30,12.8,787.3,785.8,16.6,38.8,0,1801,5422,2022,0
272,10273230,2024-09-29 01:00:00 UTC,1.133,145.667,29,1,0,12.9,787.2,785.6,18.6,35.2,0,1800,5540,2011,0
272,10273179,2024-09-29 00:30:00 UTC,1.133,145.667,29,0,30,13.0,787.2,785.5,23.0,26.0,0,1800,5592,2185,0
272,10273095,2024-09-29 00:00:00 UTC,1.133,145.667,29,0,0,13.1,787.1,785.4,25.4,23.2,0,1801,5561,2090,0
272,10273016,2024-09-28 23:30:00 UTC,1.133,145.667,28,23,30,13.1,787.2,785.5,26.6,20.0,0,1800,5715,2203,0
272,10272916,2024-09-28 23:00:00 UTC,1.133,145.667,28,23,0,13.0,787.3,785.5,26.2,20.8,0,1800,5631,2140,0
272,10272857,2024-09-28 22:30:00 UTC,1.127,146.372,28,22,30,13.0,787.4,785.7,27.0,19.2,0,1800,5645,2076,0
272,10272768,2024-09-28 22:00:00 UTC,1.127,146.372,28,22,0,13.0,787.5,785.8,27.4,18.4,0,1801,5454,2031,0
272,10272694,2024-09-28 21:30:00 UTC,1.127,146.372,28,21,30,13.0,787.7,786.0,27.0,18.8,0,1800,5614,2105,0
272,10272601,2024-09-28 21:00:00 UTC,1.127,146.372,28,21,0,13.0,787.9,786.2,27.4,18.8,0,1800,5623,2096,0
272,10272547,2024-09-28 20:30:00 UTC,1.127,146.372,28,20,30,13.0,788.1,786.4,27.4,19.6,0,1801,5419,2069,0
272,10272462,2024-09-28 20:00:00 UTC,1.127,146.372,28,20,0,13.0,788.5,786.9,26.2,22.4,0,1800,5550,2137,0
272,10272366,2024-09-28 19:30:00 UTC,1.127,146.372,28,19,30,13.1,788.8,787.2,26.2,22.8,0,1800,5576,2065,0
272,10272284,2024-09-28 19:00:00 UTC,1.127,146.372,28,19,0,13.1,789.1,787.7,24.2,28.8,0,1801,5473,2056,0
272,10272238,2024-09-28 18:30:00 UTC,1.127,146.372,28,18,30,13.1,789.4,788.0,23.0,30.0,0,1800,5411,2066,0
272,10272162,2024-09-28 18:00:00 UTC,1.127,146.372,28,18,0,13.2,789.7,788.3,21.8,31.2,0,1800,5309,1992,0
272,10272079,2024-09-28 17:30:00 UTC,1.127,146.372,28,17,30,13.2,789.9,788.5,20.2,31.6,0,1800,5580,1975,0
272,10271996,2024-09-28 17:00:00 UTC,1.127,146.372,28,17,0,13.2,789.9,788.6,19.0,33.6,0,1801,5427,2079,0
272,10271924,2024-09-28 16:30:00 UTC,1.125,146.693,28,16,30,13.3,789.9,788.7,17.4,36.0,0,1800,5299,2118,0
272,10271830,2024-09-28 16:00:00 UTC,1.125,146.693,28,16,0,13.7,789.9,788.7,16.2,41.2,0,1800,5265,2008,0
272,10271755,2024-09-28 15:30:00 UTC,1.125,146.693,28,15,30,13.8,789.9,788.8,14.6,45.2,0,1801,5321,2030,0
272,10271657,2024-09-28 15:00:00 UTC,1.125,146.693,28,15,0,13.9,789.8,788.7,13.0,53.2,0,1800,5320,2097,0
272,10271593,2024-09-28 14:30:00 UTC,1.125,146.693,28,14,30,13.4,789.8,788.6,8.6,66.0,0,1800,5284,1989,0
272,10271506,2024-09-28 14:00:00 UTC,1.125,146.693,28,14,0,12.6,789.7,788.4,7.8,65.6,0,1801,5442,2096,0
272,10271435,2024-09-28 13:30:00 UTC,1.125,146.693,28,13,30,12.6,789.6,788.2,6.2,71.2,0,1800,5345,2031,0
272,10271342,2024-09-28 13:00:00 UTC,1.125,146.693,28,13,0,12.5,789.5,788.1,4.6,74.8,0,1800,5393,2086,0
272,10271275,2024-09-28 12:30:00 UTC,1.125,146.693,28,12,30,12.5,789.3,788.0,6.2,68.8,0,1800,5508,2068,0
272,10271177,2024-09-28 12:00:00 UTC,1.125,146.693,28,12,0,12.5,789.2,787.9,7.0,66.4,0,1801,5462,2073,0
272,10271103,2024-09-28 11:30:00 UTC,1.125,146.693,28,11,30,12.5,789.0,787.7,8.6,61.2,0,1800,5293,2095,0
272,10271012,2024-09-28 11:00:00 UTC,1.125,146.693,28,11,0,12.6,789.0,787.6,5.8,72.4,0,1800,5419,2104,0
272,10270942,2024-09-28 10:30:00 UTC,1.128,146.223,28,10,30,12.6,788.8,787.4,6.6,67.6,0,1801,5323,1966,0
272,10270859,2024-09-28 10:00:00 UTC,1.128,146.223,28,10,0,12.6,788.7,787.3,6.2,69.6,0,1800,5344,1994,0
272,10270786,2024-09-28 09:30:00 UTC,1.128,146.223,28,9,30,12.6,788.5,787.2,7.0,66.8,0,1800,5322,1976,0
272,10270694,2024-09-28 09:00:00 UTC,1.128,146.223,28,9,0,12.6,788.5,787.1,7.4,65.6,0,1801,5434,2051,0
272,10270627,2024-09-28 08:30:00 UTC,1.128,146.223,28,8,30,12.6,788.5,787.1,8.6,61.6,0,1800,5330,2081,0
272,10270571,2024-09-28 08:00:00 UTC,1.128,146.223,28,8,0,12.6,788.5,787.1,8.2,63.2,0,1800,5303,2094,0
272,10270469,2024-09-28 07:30:00 UTC,1.128,146.223,28,7,30,12.6,788.5,787.1,9.0,60.8,0,1800,5370,2084,0
272,10270374,2024-09-28 07:00:00 UTC,1.128,146.223,28,7,0,12.6,788.5,787.1,9.0,60.0,0,1801,5408,2046,0
272,10270308,2024-09-28 06:30:00 UTC,1.128,146.223,28,6,30,12.6,788.4,787.1,9.0,60.8,0,1800,5307,2016,0
272,10270224,2024-09-28 06:00:00 UTC,1.128,146.223,28,6,0,12.6,788.4,787.0,9.8,57.6,0,1800,5491,2120,0
272,10270148,2024-09-28 05:30:00 UTC,1.128,146.223,28,5,30,12.7,788.3,786.9,11.0,53.2,0,1801,5394,2155,0
272,10270056,2024-09-28 05:00:00 UTC,1.128,146.223,28,5,0,12.7,788.2,786.8,11.8,51.6,0,1800,5380,2044,0
272,10269991,2024-09-28 04:30:00 UTC,1.13,146.038,28,4,30,12.7,788.1,786.7,11.4,53.2,0,1800,5441,2079,0
272,10269910,2024-09-28 04:00:00 UTC,1.13,146.038,28,4,0,12.7,788.1,786.7,13.0,48.4,0,1801,5384,2072,0
272,10269835,2024-09-28 03:30:00 UTC,1.13,146.038,28,3,30,12.7,788.0,786.6,14.2,44.8,0,1800,5448,2113,0
272,10269757,2024-09-28 03:00:00 UTC,1.13,146.038,28,3,0,12.8,787.7,786.3,16.6,38.0,0,1800,5389,2067,0
272,10269692,2024-09-28 02:30:00 UTC,1.13,146.038,28,2,30,12.8,787.5,786.1,17.0,34.8,0,1800,5464,2111,0
272,10269623,2024-09-28 02:00:00 UTC,1.13,146.038,28,2,0,12.8,787.1,785.7,15.4,41.6,0,1801,5475,2065,0
272,10269559,2024-09-28 01:30:00 UTC,1.13,146.038,28,1,30,12.8,786.9,785.5,17.0,37.6,0,1800,5566,2078,0
272,10269461,2024-09-28 01:04:00 UTC,1.13,146.038,28,1,0,12.9,786.7,785.2,19.0,32.4,0,1800,5442,2166,0
272,10269377,2024-09-28 00:30:00 UTC,1.13,146.038,28,0,30,13.0,786.3,784.8,17.4,38.0,0,1801,5431,2153,0
272,10269295,2024-09-28 00:00:00 UTC,1.13,146.038,28,0,0,13.1,786.2,784.7,19.8,34.8,0,1800,5535,2143,0
272,10269228,2024-09-27 23:30:00 UTC,1.13,146.038,27,23,30,13.0,786.3,784.7,21.4,27.2,0,1800,5575,2130,0
272,10269129,2024-09-27 23:00:00 UTC,1.13,146.038,27,23,0,13.0,786.2,784.5,23.0,25.2,0,1801,5457,2079,0
272,10269057,2024-09-27 22:30:00 UTC,1.118,147.594,27,22,30,13.0,786.3,784.5,25.8,20.4,0,1800,5499,2005,0
272,10268971,2024-09-27 22:00:00 UTC,1.118,147.594,27,22,0,13.0,786.4,784.6,27.8,18.0,0,1800,5442,2054,0
272,10268892,2024-09-27 21:30:00 UTC,1.118,147.594,27,21,30,13.0,786.3,784.6,27.4,18.4,0,1800,5408,2110,0
272,10268780,2024-09-27 21:00:00 UTC,1.118,147.594,27,21,0,13.0,786.3,784.7,26.2,21.6,0,1801,5597,2079,0
272,10268703,2024-09-27 20:30:00 UTC,1.118,147.594,27,20,30,13.0,786.3,784.7,26.6,19.2,0,1800,5455,2089,0
272,10268614,2024-09-27 20:00:00 UTC,1.118,147.594,27,20,0,13.1,786.5,784.9,26.2,24.0,0,1800,5341,2020,0
272,10268531,2024-09-27 19:30:00 UTC,1.118,147.594,27,19,30,13.1,786.8,785.3,25.4,23.2,0,1801,5464,2105,0
272,10268445,2024-09-27 19:01:00 UTC,1.118,147.594,27,19,0,13.2,787.1,785.7,23.0,27.2,0,1800,5356,2167,0
272,10268375,2024-09-27 18:30:00 UTC,1.118,147.594,27,18,30,13.2,787.6,786.1,21.0,31.6,0,1800,5470,2014,0
272,10268303,2024-09-27 18:00:00 UTC,1.118,147.594,27,18,0,13.2,787.8,786.4,21.4,29.2,0,1801,5412,2064,0
272,10268230,2024-09-27 17:30:00 UTC,1.118,147.594,27,17,30,13.2,788.1,786.8,19.8,30.4,0,1800,5372,2075,0
272,10268143,2024-09-27 17:00:00 UTC,1.118,147.594,27,17,0,13.3,788.3,787.0,17.0,36.4,0,1800,5355,2150,0
272,10268072,2024-09-27 16:34:00 UTC,1.125,146.618,27,16,30,13.8,788.5,787.2,15.0,40.0,0,1800,5322,2099,0
272,10267995,2024-09-27 16:00:00 UTC,1.125,146.618,27,16,0,13.8,788.6,787.4,14.6,41.2,0,1801,5431,2114,0
272,10267925,2024-09-27 15:30:00 UTC,1.125,146.618,27,15,30,13.8,788.4,787.2,13.8,43.6,0,1800,5414,2059,0
272,10267839,2024-09-27 15:00:00 UTC,1.125,146.618,27,15,0,14.0,788.4,787.2,12.2,52.4,0,1800,5410,2122,0
272,10267768,2024-09-27 14:30:00 UTC,1.125,146.618,27,14,30,13.4,788.6,787.3,10.6,57.6,0,1801,5355,2055,0
272,10267688,2024-09-27 14:00:00 UTC,1.125,146.618,27,14,0,12.9,788.3,787.0,8.6,58.4,0,1800,5343,2015,0
272,10267620,2024-09-27 13:30:00 UTC,1.125,146.618,27,13,30,12.6,788.4,787.0,7.4,62.4,0,1800,5255,2047,0
272,10267530,2024-09-27 13:00:00 UTC,1.125,146.618,27,13,0,12.5,788.3,786.8,5.4,71.2,0,1801,5508,2078,0
272,10267463,2024-09-27 12:30:00 UTC,1.125,146.618,27,12,30,12.5,788.1,786.7,5.8,69.2,0,1800,5338,2064,0
272,10267392,2024-09-27 12:00:00 UTC,1.125,146.618,27,12,0,12.6,787.9,786.5,6.2,66.8,0,1800,5443,2100,0
272,10267316,2024-09-27 11:30:00 UTC,1.125,146.618,27,11,30,12.6,788.0,786.6,5.0,70.8,0,1800,5407,2116,0
272,10267209,2024-09-27 11:00:00 UTC,1.125,146.618,27,11,0,12.6,787.8,786.4,7.8,59.2,0,1801,5500,2059,0
272,10267141,2024-09-27 10:30:00 UTC,1.146,144.035,27,10,30,12.6,787.7,786.3,8.2,58.0,0,1800,5414,2132,0
272,10267061,2024-09-27 10:00:00 UTC,1.146,144.035,27,10,0,12.6,787.7,786.3,5.8,65.6,0,1800,5495,2061,0
272,10266991,2024-09-27 09:30:00 UTC,1.146,144.035,27,9,30,12.6,787.5,786.2,8.6,56.0,0,1801,5442,2028,0
272,10266906,2024-09-27 09:00:00 UTC,1.146,144.035,27,9,0,12.6,787.4,786.1,9.8,51.6,0,1800,5448,2187,0
272,10266887,2024-09-27 08:34:00 UTC,1.146,144.035,27,8,30,12.6,787.5,786.1,9.4,52.8,0,1800,5513,2034,0
272,10266759,2024-09-27 08:00:00 UTC,1.146,144.035,27,8,0,12.6,787.6,786.2,9.8,51.6,0,1801,5321,2093,0
272,10266678,2024-09-27 07:30:00 UTC,1.146,144.035,27,7,30,12.6,787.6,786.2,10.6,50.4,0,1800,5647,2153,0
272,10266592,2024-09-27 07:00:00 UTC,1.146,144.035,27,7,0,12.6,787.6,786.2,10.2,50.4,0,1800,5572,2012,0
272,10266530,2024-09-27 06:30:00 UTC,1.146,144.035,27,6,30,12.7,787.5,786.1,10.6,49.6,0,1800,5465,2006,0
272,10266452,2024-09-27 06:00:00 UTC,1.146,144.035,27,6,0,12.7,787.4,786.0,11.0,49.2,0,1801,5446,2107,0
272,10266380,2024-09-27 05:30:00 UTC,1.146,144.035,27,5,30,12.7,787.4,786.0,11.8,46.8,0,1800,5334,2131,0
272,10266301,2024-09-27 05:00:00 UTC,1.146,144.035,27,5,0,12.7,787.3,785.9,12.6,45.2,0,1800,5441,2122,0
272,10266236,2024-09-27 04:30:00 UTC,1.141,144.643,27,4,30,12.7,787.1,785.7,13.0,44.0,0,1801,5495,2008,0
272,10266157,2024-09-27 04:00:00 UTC,1.141,144.643,27,4,0,12.7,786.9,785.5,13.4,44.0,0,1800,5533,2076,0
272,10266084,2024-09-27 03:30:00 UTC,1.141,144.643,27,3,30,12.8,786.7,785.3,13.8,43.2,0,1800,5440,2102,0
272,10265993,2024-09-27 03:00:00 UTC,1.141,144.643,27,3,0,12.8,786.5,785.0,15.0,41.2,0,1801,5324,2013,0
272,10265924,2024-09-27 02:30:00 UTC,1.141,144.643,27,2,30,12.8,786.2,784.7,14.6,42.0,0,1800,5561,2147,0
272,10265845,2024-09-27 02:00:00 UTC,1.141,144.643,27,2,0,12.8,785.9,784.4,13.0,46.0,0,1800,5420,2111,0
272,10265778,2024-09-27 01:30:00 UTC,1.141,144.643,27,1,30,12.9,785.8,784.2,14.2,43.2,0,1800,5477,2126,0
272,10265682,2024-09-27 01:00:00 UTC,1.141,144.643,27,1,0,12.9,785.7,784.1,16.2,41.2,0,1801,5448,2162,0
272,10265615,2024-09-27 00:30:00 UTC,1.141,144.643,27,0,30,13.1,785.5,783.9,19.8,34.8,0,1800,5350,2185,0
272,10265541,2024-09-27 00:00:00 UTC,1.141,144.643,27,0,0,13.2,785.5,783.8,21.8,26.8,0,1800,5367,2096,0
272,10265470,2024-09-26 23:30:00 UTC,1.141,144.643,26,23,30,13.1,785.5,783.8,23.8,21.6,0,1801,5473,2116,0
272,10265425,2024-09-26 23:00:00 UTC,1.141,144.643,26,23,0,13.0,785.5,783.8,25.8,19.6,0,1800,5622,2142,0
272,10265314,2024-09-26 22:30:00 UTC,1.124,146.807,26,22,30,13.0,785.4,783.7,25.8,19.6,0,1800,5484,2170,0
272,10265236,2024-09-26 22:00:00 UTC,1.124,146.807,26,22,0,13.0,785.5,783.8,26.6,19.6,0,1801,5414,2165,0
