,date,Unnamed: 0,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT,date.1,CRNS,Bare,scaled_stationary_N_Des,scaled_stationary_N_UTS,N0,TDR_pore_swc_g,TDR_tot_swc_g,NewName,ND,doy_x,doy_y,min_temp_x,mean_temp,mean_P_mb,mean_RH,cumulative_GSI,GSI,VPD,year,min_temp_y,max_temp,GDD,cumulative_GDD,Bare_norm,Bare_norm7,VPD_kPa,N0_7,ND_7,VPD_7
247,2024-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2024-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2024-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2024-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2024-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2024-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2024-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2024-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2024-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2024-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2024-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2024-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,-2.2,1.5116279069767442,788.7046511627908,73.91627906976744,0.0,0.0,177.72302409466835,2024.0,-2.2,8.6,1.7999999999999998,1.7999999999999998,,,0.17772302409466834,,,
285,2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,-3.4,2.625,797.9083333333333,61.91666666666666,0.0,0.0,280.99188790035294,2024.0,-3.4,11.8,3.4000000000000004,5.2,,,0.28099188790035295,,,
286,2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,-3.0,5.316666666666666,801.6062499999999,47.46666666666667,0.0,0.0,468.4828838654986,2024.0,-3.0,16.2,5.6,10.8,,,0.4684828838654986,,,
287,2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,-3.0,7.475,795.7375000000001,41.50833333333333,0.0,0.0,605.3938564773291,2024.0,-3.0,19.4,7.199999999999999,18.0,,,0.6053938564773291,,,
288,2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,2.6,11.358333333333334,788.6437500000001,28.95,0.6458209217208711,0.6458209217208711,955.1329029244532,2024.0,2.6,18.2,6.6,24.6,,,0.9551329029244532,,,
289,2024-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,-3.0,1.95,786.0104166666666,71.02499999999999,0.6458209217208711,0.0,203.7291462667513,2024.0,-4.6,3.4,0.0,24.6,,,0.2037291462667513,,,
290,2024-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,-7.0,-1.4833333333333334,793.5416666666666,65.22500000000001,0.6458209217208711,0.0,190.5408142680241,2024.0,-7.0,5.4,0.2000000000000001,24.8,,,0.1905408142680241,,,
291,2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,-6.6,0.85,793.7145833333334,48.50833333333333,0.6458209217208711,0.0,334.50743030786936,2024.0,-6.6,9.0,2.0,26.8,,,0.33450743030786934,,,
292,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,-6.2,2.408333333333333,796.49375,42.208333333333336,0.6458209217208711,0.0,419.87392749081056,2024.0,-6.2,12.2,3.6,30.4,,,0.41987392749081054,,,
293,2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,-2.2,5.25,798.36875,41.35833333333333,0.6458209217208711,0.0,520.5335745275554,2024.0,-2.2,13.0,4.0,34.4,,,0.5205335745275554,,,
294,2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,-3.4,5.633333333333333,799.5208333333334,40.31666666666667,0.6458209217208711,0.0,544.0944384035471,2024.0,-3.4,16.2,5.6,40.0,,,0.5440944384035471,,,
295,2024-04-12,118.0,2024-04-12,5161.729166666667,0.0098429987196491,101.6012959614822,2175.977106493417,0.1838451441744722,2143.89933950726,0.1561406453450521,2.7700702084832047e-06,792.2166666666667,0.3421875,0.3223541666666666,0.2457083333333333,0.1835625,0.311149783605465,0.2376725523828792,0.123063600090376,10.452083333333333,9.089583333333334,8.045833333333333,6.5687500000000005,0.0,792.2166666666667,42.95,7.285416666666666,2024-04-12,0.1561406453450521,746.7899483618239,2648.857469945291,2609.80860658782,4883.494175338957,0.2491831274991528,0.2971831274991529,R5,7264.68583386565,103.0,103.0,-2.6,8.283333333333333,798.7208333333333,32.75833333333333,0.6458209217208711,0.0,735.3863779450317,2024.0,-2.6,21.0,8.0,48.0,,,0.7353863779450317,,,
296,2024-04-13,119.0,2024-04-13,5222.458333333333,0.0097859772720125,102.19592382325573,2195.259720016877,0.1756078078133508,2153.259217438929,0.1530125935872396,3.614286815393233e-06,791.1979166666666,0.3389166666666667,0.3202916666666667,0.2440833333333333,0.1821666666666666,0.3086671267368626,0.2347705910342958,0.121561004156183,12.554166666666667,10.920833333333334,9.225,6.970833333333334,0.0,791.1979166666666,36.15208333333333,12.304166666666667,2024-04-13,0.1530125935872396,749.7960814108038,2672.3305546203387,2621.202560367524,4918.635887705802,0.2471949011348047,0.2951949011348047,R5,7283.639864048168,104.0,104.0,4.6,12.708333333333334,797.5354166666666,32.95,1.5635583137001916,0.9177373919793204,985.2549120701856,2024.0,4.6,20.2,7.6,55.6,,,0.9852549120701856,,,
297,2024-04-14,120.0,2024-04-14,5268.9375,0.0097430463587296,102.64852878037306,2216.56479894788,0.167116851616417,2181.916946473345,0.1438980102539062,2.9405266947268107e-06,790.5666666666666,0.3320625,0.315125,0.241375,0.1816041666666666,0.3034051915280228,0.2286199494422502,0.1183762859815603,12.358333333333334,10.8875,9.69375,7.54375,0.0,790.5666666666666,40.3625,9.477083333333333,2024-04-14,0.1438980102539062,747.2158867354509,2698.265624114293,2656.088147811414,4948.767514333584,0.2429809002223079,0.2909809002223079,R5,7352.587612357089,105.0,105.0,-0.2,10.558333333333334,797.0458333333332,32.016666666666666,1.8207011708430487,0.2571428571428572,866.5621979571912,2024.0,-0.2,21.4,8.2,63.8,0.971151516686539,,0.8665621979571911,,,0.5205862410356621
298,2024-04-15,121.0,2024-04-15,5657.916666666667,0.0094015528678951,106.37240693941534,2254.2167061446125,0.1526395276427569,2221.7191029308538,0.1319389343261718,2.708573163581756e-06,783.2770833333334,0.3227708333333333,0.3098958333333333,0.2385833333333333,0.1800625,0.2970029491134541,0.2211364102281507,0.1145014116308149,11.366666666666667,11.029166666666669,10.220833333333331,7.977083333333333,0.0,783.2770833333334,38.83541666666667,6.95625,2024-04-15,0.1319389343261718,752.3599697500488,2744.0999921957086,2704.540054376876,5010.672403988692,0.2378536885964987,0.2858536885964987,R5,7451.934916803539,106.0,106.0,-0.2,7.816666666666666,789.75,32.858333333333334,2.077844027985906,0.2571428571428572,711.3305189138124,2024.0,-0.2,13.8,4.4,68.2,0.9735623064623001,,0.7113305189138124,,,0.5587010620941724
299,2024-04-16,122.0,2024-04-16,5207.166666666667,0.0098049598742327,102.0301180129118,2177.8897048592507,0.1834988635756385,2120.797972480193,0.1646474202473958,4.991882770674993e-06,787.1020833333333,0.3207291666666667,0.3057916666666666,0.2343958333333333,0.1786458333333333,0.2938854374561505,0.2174923712763053,0.1126145780533254,8.893749999999999,8.772916666666667,8.829166666666667,8.081249999999999,6.7637,787.1020833333333,84.43124999999999,3.38125,2024-04-16,0.1646474202473958,768.9613248293355,2651.1857115675148,2581.68688212988,4830.441315971782,0.2353570411755029,0.283357041175503,R5,7096.827533058126,107.0,107.0,0.2,3.966666666666667,793.7312499999999,81.25833333333334,2.3921297422716203,0.3142857142857143,152.0614577980165,2024.0,0.2,13.4,4.199999999999999,72.4,0.9818573146252932,,0.1520614577980165,,,0.5494917456582912
300,2024-04-17,123.0,2024-04-17,5160.0625,0.009845279902562,101.58248866322732,2187.93030885038,0.1786942335279885,2139.623821495112,0.1575965881347656,4.183532726549783e-06,789.13125,0.3257083333333333,0.3100208333333333,0.2350208333333333,0.1771041666666666,0.297535806861024,0.2217592641582676,0.114823916885217,10.90625,9.608333333333333,8.652083333333334,7.933333333333334,0.8851,789.13125,59.052083333333336,7.712499999999999,2024-04-17,0.1575965881347656,759.3668496990779,2663.4083258612486,2604.603938859209,4865.136482241482,0.2382804257084871,0.2862804257084871,R5,7179.58075876027,108.0,108.0,1.4,8.982978723404255,795.5212765957447,49.421276595744686,2.877844027985906,0.4857142857142857,580.0069641949927,2024.0,1.4,18.6,6.800000000000001,79.2,0.9871164357734257,,0.5800069641949928,,,0.5574577513961121
301,2024-04-18,124.0,2024-04-18,5215.9375,0.009791785176479,102.13318387276256,2204.1838876587303,0.1718993216826825,2157.3640676438235,0.1516087849934896,4.020609621837345e-06,788.8041666666667,0.3219791666666666,0.3082083333333333,0.2356458333333333,0.1759375,0.2953768560792708,0.2192356807338419,0.1135172398700355,11.622916666666669,11.033333333333331,9.9625,8.127083333333333,0.0,788.8041666666667,43.13333333333333,10.74375,2024-04-18,0.1516087849934896,755.9905672490545,2683.1941101470147,2626.1994709948426,4893.891150431373,0.2365514381396057,0.2845514381396057,R5,7228.495250130968,109.0,109.0,5.8,11.316666666666668,795.2125,39.59166666666667,3.877844027985906,1.0,809.8358451704471,2024.0,5.8,17.0,6.4,85.60000000000001,0.9886878134613123,,0.8098358451704472,,,0.5720607505884778
302,2024-04-19,125.0,2024-04-19,5258.6875,0.0097523830091169,102.54916772321828,2237.2100455280165,0.1592207990729776,2181.2937611522384,0.144195556640625,4.749319703796244e-06,789.2104166666667,0.3174583333333333,0.3036666666666667,0.2334166666666667,0.1750624999999999,0.2914250211318644,0.2146164067542643,0.1111254429206981,11.470833333333331,10.9375,10.010416666666666,8.435416666666667,0.06,789.2104166666667,53.489583333333336,9.875,2024-04-19,0.144195556640625,759.0224284753207,2723.397467394935,2655.3295327101578,4953.368944853295,0.2333866260669616,0.2813866260669616,R5,7285.4238009075325,110.0,110.0,5.4,10.766666666666666,795.4270833333334,48.59166666666667,4.8778440279859065,1.0,664.4486428925361,2024.0,5.4,15.8,5.600000000000001,91.20000000000002,0.9843861083074933,,0.6644486428925361,,,0.5512975891576265
303,2024-04-20,126.0,2024-04-20,5184.0,0.0098219407887258,101.81987359934152,2240.702259716237,0.1576889388216243,2175.410524127246,0.1458536783854166,5.558567618200066e-06,790.96875,0.3130416666666666,0.2990208333333333,0.230875,0.1737916666666666,0.2874093476415901,0.2099225123201667,0.1086950085196164,10.827083333333334,10.375,9.777083333333334,8.616666666666665,0.7556,790.96875,70.05,7.902083333333334,2024-04-20,0.1458536783854166,758.2022915493258,2727.648604785817,2648.1677586755845,4946.837781885404,0.2301706891386853,0.2781706891386853,R5,7243.428385928215,111.0,111.0,3.4,8.608333333333333,797.275,64.69166666666666,5.649272599414478,0.7714285714285715,394.7594790179217,2024.0,3.4,15.0,5.0,96.20000000000002,0.9838820698693936,,0.3947594790179217,,,0.5649426129255672
304,2024-04-21,127.0,2024-04-21,5135.479166666667,0.0098690142534962,101.3395547037452,2244.893646926449,0.1563350998176453,2201.1374643473096,0.1382649739583333,3.689412882460227e-06,794.2229166666666,0.3114791666666667,0.2960208333333333,0.228375,0.1724166666666666,0.2851951291672435,0.2073343268519547,0.1073548814488781,11.55625,10.283333333333331,9.545833333333333,8.6625,0.021499999,794.2229166666666,53.17291666666667,7.620833333333334,2024-04-21,0.1382649739583333,759.4592247467448,2732.7508585218843,2679.485642295496,4948.138046053262,0.2283974406472009,0.2763974406472009,R5,7316.705751877021,112.0,112.0,-1.0,8.433333333333334,800.7354166666668,44.60833333333333,5.792129742271621,0.1428571428571428,611.9915384624582,2024.0,-1.0,18.2,6.6,102.8,0.9853833574674499,,0.6119915384624581,,,0.5950462360823126
305,2024-04-22,128.0,2024-04-22,5342.9375,0.0096752821005954,103.36704111361878,2262.52584932843,0.1498733191803588,2221.695291228905,0.1321703592936197,3.404847930815461e-06,790.11875,0.3057708333333333,0.2939375,0.2275625,0.1716875,0.2818193539517784,0.2033884053189882,0.1053117371957768,13.120833333333332,11.891666666666666,10.629166666666666,8.820833333333333,0.0,790.11875,39.18541666666667,10.50625,2024-04-22,0.1321703592936197,748.791374439107,2754.2148669917806,2704.511067948484,4974.6788091133285,0.2256939638323484,0.2736939638323484,R5,7365.557687154767,113.0,113.0,2.6,11.333333333333334,796.5749999999999,33.083333333333336,6.449272599414479,0.6571428571428571,898.078546999032,2024.0,2.6,21.4,8.2,111.0,0.9809552020356043,,0.898078546999032,,,0.635301315845967
306,2024-04-23,129.0,2024-04-23,5448.083333333333,0.009580915369121,104.38118464144122,2280.454984343866,0.1432651785348605,2226.7440034835327,0.1305567423502604,4.471262455127173e-06,789.0208333333334,0.2975625,0.2898541666666666,0.2257916666666667,0.17,0.276463626937975,0.1971281311005977,0.1020702527452417,14.122916666666669,12.814583333333331,11.33125,9.154166666666669,0.0,789.0208333333334,40.53333333333333,13.572916666666666,2024-04-23,0.1305567423502604,753.4939779061286,2776.0403370638564,2710.656959432989,4994.131372610325,0.2214048501075469,0.269404850107547,R5,7350.76139405315,114.0,114.0,7.0,13.875,795.3708333333334,38.583333333333336,7.426187007185509,0.97691440777103,973.873895132704,2024.0,7.0,21.4,9.2,120.20000000000002,0.9789173724473565,,0.973873895132704,,,0.6748727421061023
307,2024-04-24,130.0,2024-04-24,5498.520833333333,0.0095370668094474,104.86253126961071,2322.157417545938,0.1294247354755599,2274.6728914354285,0.1176961263020833,3.869911427065224e-06,789.5520833333334,0.2900416666666666,0.284875,0.2236458333333333,0.169,0.271064155609386,0.1908167244392453,0.0988022926144093,15.23125,13.372916666666669,11.775,9.56875,0.0,789.5520833333334,37.02916666666667,13.641666666666666,2024-04-24,0.1176961263020833,750.6859226896793,2826.8054859124195,2769.00168764667,5064.619995490597,0.2170807039136809,0.2650807039136809,R5,7476.12417007275,115.0,115.0,4.6,14.383333333333333,795.9229166666668,33.45,8.31287724634189,0.88669023915638,1090.6270671056195,2024.0,4.6,21.8,8.4,128.60000000000002,0.9751201541918665,,1.0906270671056195,,,0.7155937058616784
308,2024-04-25,131.0,2024-04-25,5768.979166666667,0.0093125649795121,107.403808006031,2353.938676690798,0.119651916137396,2310.66347855457,0.1088511149088541,3.471194351568919e-06,785.5291666666667,0.2790416666666667,0.2799791666666666,0.221875,0.1683125,0.2642529134434203,0.1828551080952994,0.0946798764582266,15.45625,14.370833333333332,12.914583333333333,10.0625,0.0,785.5291666666667,34.75625,12.314583333333331,2024-04-25,0.1088511149088541,753.8360418644155,2865.493404750772,2812.813699847425,5106.783145264339,0.2116259463837141,0.2596259463837141,R5,7551.202514496123,116.0,116.0,4.2,12.616666666666667,791.9583333333334,31.891666666666666,9.172350263800666,0.8594730174587764,994.8071627295824,2024.0,4.2,17.4,6.199999999999999,134.8,0.97730356280081,0.9797672851068953,0.9948071627295824,4952.82835894873,7317.639676679527,0.7477874718849665
